coefficients,signature,discriminant,gal_group,disc_ratio,ring_int
"[1, -9, -12, 6, 2]",[1],5142452,S_4,1,True
"[1, 19, -24, 14, -13]",[1],-489968379,S_4,1,True
"[1, -21, 31, -27, -32]",[1],-5801264640,S_4,1/64,False
"[1, 24, -28, -3, 31]",[1],-8250674571,S_4,1,True
"[1, -24, -2, 2, 9]",[1],-728551600,S_4,1,True
"[1, -22, -19, -29, -21]",[1],-2139758343,S_4,1/9,False
"[1, -8, -17, 11, 31]",[1],-72032023,S_4,1,True
"[1, 23, 12, -14, -9]",[1],-71964851,S_4,1,True
"[1, 18, -25, -1, -21]",[1],-2430557927,S_4,1,True
"[1, 29, -20, 12, -25]",[1],-11456908635,S_4,1,True
"[1, 32, 20, -17, 11]",[1],-4724958235,S_4,1,True
"[1, -1, 6, 11, -13]",[1],-3481088,S_4,1/64,False
"[1, 32, -18, -26, 28]",[1],-12581728816,S_4,1/4,False
"[1, -25, -27, -25, 26]",[1],-14262327500,S_4,1/625,False
"[1, -30, -29, 7, -29]",[1],-27663731623,S_4,1,True
"[1, 29, 4, -13, 24]",[1],-11024847343,S_4,1,True
"[1, -26, -28, -28, -14]",[1],-1131754176,S_4,1,True
"[1, -4, 22, -27, -9]",[1],-33230331,S_4,1/81,False
"[1, -10, -23, 3, 10]",[1],53278985,S_4,1,True
"[1, 7, 11, -7, -14]","[1, 1]",75348,S_4,1,True
"[1, 14, -18, 11, 24]",[1],-1129394947,S_4,1,True
"[1, 15, -32, -26, 4]",[1],1080742304,S_4,1/4,False
"[1, -17, -25, -26, -20]",[2],-536518524,S_4,1/4,False
"[1, 31, 8, -1, 17]",[1],-6988158688,S_4,1/4,False
"[1, -27, -17, -32, 7]",[1],-4871707615,S_4,1,True
"[1, -3, -17, 3, -32]",[1],-124227072,S_4,1/64,False
"[1, -10, 9, -27, 25]",[1],-106416311,S_4,1,True
"[1, 28, -13, -2, 26]",[1],-11735238080,S_4,1/4,False
"[1, -28, 26, 13, 1]",[2],65522853,S_4,1,True
"[1, 18, 19, -4, -2]",[1],19981952,S_4,1/16,False
"[1, 29, 8, 31, -15]",[1],-8360410536,S_4,1/9,False
"[1, -15, 19, -25, 13]",[1],-61631227,S_4,1,True
"[1, 32, -32, 31, 25]",[1],-37328661403,S_4,1,True
"[1, 15, -20, -2, 21]",[1],-629794651,S_4,1,True
"[1, -23, 22, 19, 11]",[1],-1391086616,S_4,1,True
"[1, 17, -30, 26, 16]",[1],-2188898208,S_4,1/4,False
"[1, 7, 15, 13, 29]",[1],2633125,S_4,1/25,False
"[1, -28, 31, 1, 23]",[1],-9027292591,S_4,1,True
"[1, -24, -26, -7, -27]",[1],-8007648091,S_4,1,True
"[1, 22, 2, 23, -16]",[1],-2240761219,S_4,1,True
"[1, -16, -16, 19, 17]",[2],49287989,S_4,1,True
"[1, -9, -3, 17, -22]",[1],-88570624,S_4,1/256,False
"[1, -22, 7, -25, 6]",[1],-655427503,S_4,1,True
"[1, -18, 31, -1, 7]",[2],-227661871,S_4,1,True
"[1, 9, -17, -20, 17]",[1],126738241,S_4,1,True
"[1, 7, 25, 2, -19]",[1],-44821183,S_4,1,True
"[1, 3, -14, -17, -5]",[1],-403840,S_4,1/16,False
"[1, -22, 24, 17, 6]",[1],-436160875,S_4,1,True
"[1, 21, -18, -18, 31]",[1],-3504013403,S_4,1,True
"[1, 15, 17, 26, -5]",[1],-238956959,S_4,1,True
"[1, 16, 17, -9, 9]",[1],-184683519,S_4,1/9,False
"[1, 3, 17, 15, -25]",[1],-42127675,S_4,1/25,False
"[1, -2, 14, 26, 6]",[1],-11655984,S_4,1,True
"[1, 5, 10, -29, -20]",[1],-51543487,S_4,1,True
"[1, 15, -25, 4, -13]",[1],-527031999,S_4,1/9,False
"[1, -14, -29, 26, -4]",[2],101882000,D_4,1/1936,False
"[1, -5, 31, 6, -11]",[1],-159265495,S_4,1,True
"[1, -5, -26, 12, -14]",[1],-194526028,S_4,1,True
"[1, -6, 23, 16, 20]",[1],123041664,S_4,1/144,False
"[1, 12, 22, 21, -13]",[1],-92198779,S_4,1,True
"[1, 19, 16, 25, 16]",[1],-466721863,S_4,1,True
"[1, 14, -31, -8, -32]",[1],-3917408256,S_4,1/64,False
"[1, 32, -19, 10, -23]",[2],-14505146928,S_4,1/81,False
"[1, 8, 13, -3, 16]",[2],-2961583,S_4,1,True
"[1, 0, -18, -6, 9]","[2, 0]",11908944,S_4,1/9,False
"[1, -14, -28, 32, 22]",[1],1990548288,S_4,1,True
"[1, 25, 25, 13, 2]","[0, 1]",-7032524,S_4,1,True
"[1, 20, -24, -16, 17]",[1],219020800,S_4,1,True
"[1, -26, 30, -21, -32]",[1],-13385586083,S_4,1,True
"[1, -28, -20, 6, -19]",[1],-8304384048,S_4,1/4,False
"[1, -23, 6, 23, 19]",[1],-2538667048,S_4,1,True
"[1, -25, 7, -24, -32]",[1],-12460203328,S_4,1/16,False
"[1, -3, -3, -12, 31]",[2],-10405391,S_4,1,True
"[1, -21, -19, -27, 3]",[1],-1083187995,S_4,1,True
"[1, 25, 29, -30, -11]",[1],3420739225,S_4,1,True
"[1, -30, 13, 15, 22]",[1],-11496381903,S_4,1,True
"[1, -4, -14, 28, 31]",[1],30365696,S_4,1,True
"[1, -15, -1, 9, -24]",[1],-795284268,S_4,1,True
"[1, 20, 15, -12, 25]",[1],-2744393072,S_4,1,True
"[1, 2, 24, 9, 20]",[1],64005989,S_4,1,True
"[1, 0, -3, 9, 5]",[1],-333679,S_4,1,True
"[1, -4, 10, -31, 21]",[1],-4272523,S_4,1,True
"[1, 6, 14, 0, -2]",[1],-391104,S_4,1,True
"[1, 13, -17, -32, 21]",[1],636010625,S_4,1/625,False
"[1, 1, 12, -13, -6]",[1],-7525463,S_4,1,True
"[1, 26, -23, 15, -32]",[1],-12387240175,S_4,1,True
"[1, -4, -26, 25, 24]",[1],292313845,S_4,1,True
"[1, -11, -3, 25, -25]",[1],-200923475,S_4,1/25,False
"[1, 29, 26, 30, 17]",[1],-2401444907,S_4,1,True
"[1, 1, -15, -6, 31]",[1],5982817,S_4,1,True
"[1, -12, -31, 19, 32]",[1],986062041,S_4,1/9,False
"[1, -3, 7, -20, 9]",[1],-1064671,S_4,1,True
"[1, -28, 16, -20, 23]",[1],-6112201984,S_4,1/64,False
"[1, 26, -30, 26, -3]",[1],-504622336,S_4,1/16,False
"[1, 21, 13, -1, -20]",[1],-1673114956,S_4,1,True
"[1, 32, -26, -18, -1]",[2],680568144,S_4,1/4,False
"[1, -31, -21, -15, -12]",[1],-2586910284,S_4,1,True
"[1, -8, -18, -18, 9]",[1],-84015792,S_4,1/441,False
"[1, -5, -10, -8, -11]",[1],-5868723,S_4,1/289,False
"[1, 7, 26, -11, 2]",[1],6126409,S_4,1,True
"[1, 25, 15, -8, 11]",[1],-1491421991,S_4,1,True
"[1, -29, -15, 26, -31]",[1],-23971073175,S_4,1,True
"[1, 20, 8, -9, -19]",[2],-1166727323,S_4,1,True
"[1, 6, 20, -20, 24]",[1],119356672,S_4,1/64,False
"[1, -20, -13, -6, -22]",[1],-2284061888,S_4,1/4,False
"[1, -13, -5, -7, 21]",[1],-436419235,S_4,1,True
"[1, -15, -32, -18, 13]",[1],-617449563,S_4,1,True
"[1, 14, 15, -21, -22]",[2],45135257,S_4,1,True
"[1, 26, 14, 23, -31]",[1],-14031403403,S_4,1,True
"[1, 1, -1, 9, -19]",[2],-2433203,S_4,1,True
"[1, 22, -19, 14, 22]",[1],-4852991376,S_4,1/4,False
"[1, 4, -29, 3, 12]",[1],118102401,S_4,1/9,False
"[1, -7, 23, 15, -2]",[1],-21608300,S_4,1,True
"[1, 14, 5, -7, -1]","[0, 2, 0]",4245673,S_4,1,True
"[1, -27, 3, 13, -26]",[1],-8904582752,S_4,1/4,False
"[1, -17, 21, -9, -15]",[1],-390824811,S_4,1,True
"[1, -10, 5, -20, -1]",[2],-29967856,S_4,1/16,False
"[1, 25, 3, -32, -26]",[1],-4090427316,S_4,1/17161,False
"[1, 0, 17, 27, -17]",[1],-93679407,S_4,1,True
"[1, 20, 4, -20, 20]",[1],-1597991680,S_4,1/16,False
"[1, -13, -19, 3, 7]",[2],9378229,S_4,1,True
"[1, -19, 8, -3, -29]",[1],-2689928708,S_4,1,True
"[1, -18, 0, -12, -25]",[1],-1835262256,S_4,1,True
"[1, -7, 28, 10, -23]",[1],-183286243,S_4,1,True
"[1, 5, 17, -2, 10]",[1],11212200,S_4,1/25,False
"[1, -27, 15, 19, 25]",[1],-9934778939,S_4,1,True
"[1, -31, 10, 10, -11]",[1],-2113997683,S_4,1,True
"[1, -25, -24, -11, 12]",[1],-2470380575,S_4,1,True
"[1, -8, 30, -8, -17]",[1],-58696704,S_4,1,True
"[1, 3, 28, 23, 21]",[1],83932400,S_4,1/4,False
"[1, -16, 14, -10, 16]",[1],-252149808,S_4,1/4,False
"[1, -6, -19, -32, -4]",[1],-54506496,S_4,1/256,False
"[1, 19, 10, 30, 16]",[1],-950697376,S_4,1/4,False
"[1, -8, 13, -24, 2]",[1],-8355552,S_4,1/4,False
"[1, 1, -2, 1, -26]",[1],-5178919,S_4,1,True
"[1, 13, 25, 22, -9]",[1],-80538055,S_4,1,True
"[1, -16, -11, -12, -28]",[1],-1488566784,S_4,1/16,False
"[1, 2, 26, -13, 26]",[1],179459917,S_4,1,True
"[1, 14, 10, -7, 23]",[1],-465037163,S_4,1,True
"[1, -8, -6, 19, -15]",[1],-31769131,S_4,1,True
"[1, -3, 30, -14, 2]",[1],3195572,S_4,1,True
"[1, -19, 18, 30, 5]",[2],282852365,S_4,1,True
"[1, 25, 20, 18, 1]",[2],-183970451,S_4,1,True
"[1, -5, -7, -23, -11]",[1],-13910931,S_4,1/9,False
"[1, -13, 15, -27, 31]",[1],-294515915,S_4,1,True
"[1, 13, -6, 32, 14]",[1],-698449068,S_4,1/729,False
"[1, -12, -28, 26, 2]",[1],469163856,S_4,1,True
"[1, 4, 14, -26, 15]",[1],18784336,S_4,1/4,False
"[1, -3, 22, -24, -19]",[1],-85576483,S_4,1,True
"[1, -9, -11, -5, 19]",[1],-127775755,S_4,1,True
"[1, 1, 23, -6, -25]",[1],-165384431,S_4,1,True
"[1, 6, -13, -18, 31]",[2],55872,D_4,1,True
"[1, -21, 27, -22, 11]",[1],-113147023,S_4,1,True
"[1, 15, -19, 20, -14]",[1],-167757236,S_4,1,True
"[1, -9, -9, 20, 14]",[1],28805036,S_4,1/169,False
"[1, 28, -14, -14, 8]",[1],-136431536,S_4,1/4,False
"[1, 29, 2, -2, 27]",[1],-13779418227,S_4,1,True
"[1, 27, 11, -18, -4]",[2],522116132,S_4,1/4,False
"[1, -4, 27, 24, 10]",[1],70171168,S_4,1,True
"[1, -32, -11, 31, -29]",[1],-26901211759,S_4,1,True
"[1, -3, 21, -17, 18]",[1],17562960,S_4,1/4,False
"[1, -5, -22, -4, 9]",[1],21871509,S_4,1,True
"[1, 8, 25, -13, -18]",[1],-80078431,S_4,1,True
"[1, 30, -5, -22, 24]",[1],-10457470768,S_4,1/16,False
"[1, 18, -29, 29, 20]",[1],-3974594903,S_4,1,True
"[1, 15, 2, 11, -12]",[1],-223895903,S_4,1,True
"[1, -8, 14, -2, 24]",[1],-3837488,S_4,1/4,False
"[1, -6, -30, 17, -19]",[1],-518980171,S_4,1,True
"[1, 18, -3, -4, 6]",[1],-97108416,S_4,1/9,False
"[1, 2, -23, -1, -17]",[1],-105482071,S_4,1,True
"[1, -10, -23, 2, 12]",[1],37179056,S_4,1/4,False
"[1, -7, -27, 23, -12]",[1],-215588236,S_4,1,True
"[1, 28, -28, 11, 26]",[1],-15158383051,S_4,1,True
"[1, 29, 25, -20, 14]",[1],-5609181028,S_4,1,True
"[1, -27, 29, -21, -32]",[1],-15949824300,S_4,1/25,False
"[1, -8, 23, 21, -2]",[1],-33852119,S_4,1,True
"[1, 5, 6, -19, 30]",[1],27872969,S_4,1,True
"[1, -23, 30, -18, 29]",[1],-3389904643,S_4,1,True
"[1, 9, -16, 26, -21]",[2],-76121531,S_4,1,True
"[1, -32, 1, -19, -27]",[1],-21762755471,S_4,1,True
"[1, -30, -19, 9, 26]",[1],-13283246983,S_4,1,True
"[1, 24, -8, -28, -22]",[1],-4547269376,S_4,1,True
"[1, -31, -12, -17, 17]",[1],-10179213624,S_4,1/729,False
"[1, -11, 27, 23, 23]",[1],28492101,S_4,1/9,False
"[1, -4, -22, -23, 29]",[1],-154295275,S_4,1,True
"[1, 17, 19, -6, 23]",[1],-1077595983,S_4,1/9,False
"[1, 30, -8, 27, -17]",[1],-6946450947,S_4,1/9,False
"[1, 31, 18, 8, 31]",[1],-20139065851,S_4,1,True
"[1, -11, 21, 7, 28]",[1],-106734348,S_4,1/729,False
"[1, 18, -27, 20, 21]",[1],-2975759856,S_4,1,True
"[1, 24, 6, -2, -30]",[2],-7516472112,S_4,1/9,False
"[1, -7, 16, 12, 1]",[3],-1123867,S_4,1,True
"[1, -3, 1, -7, -16]",[1],-2522528,S_4,1/4,False
"[1, 7, -3, -21, 15]","[2, 0]",1522557,S_4,1,True
"[1, -29, 3, -8, 21]",[1],-8118267583,S_4,1,True
"[1, -27, 12, -23, -24]",[1],-10493449911,S_4,1,True
"[1, -1, -16, -23, 23]",[1],-34692556,S_4,1/4,False
"[1, -21, 4, -27, -21]",[1],-3292570956,S_4,1/4,False
"[1, -23, 25, 6, 29]",[1],-6303302127,S_4,1/9,False
"[1, 7, -28, -16, 1]",[2],73093509,S_4,1/81,False
"[1, 32, -31, 16, 15]",[1],-10744347792,S_4,1,True
"[1, -30, 6, -12, 21]",[1],-8825487408,S_4,1,True
"[1, -6, 24, -20, -11]",[1],-16003760,S_4,1/4,False
"[1, 5, -11, -16, -7]",[1],-4047407,S_4,1,True
"[1, -6, -16, 23, -7]",[1],-586851,S_4,1,True
"[1, -26, -13, -26, 32]",[1],-18986559728,S_4,1/16,False
"[1, 1, 21, -7, -30]",[1],-159800396,S_4,1,True
"[1, 28, 30, -13, -12]",[1],746942917,S_4,1,True
"[1, -19, -12, -28, 24]",[1],-4262872000,S_4,1/1600,False
"[1, 27, 30, 10, -4]",[1],-275778256,S_4,1/4,False
"[1, 24, 9, 3, 32]",[1],-8276861119,S_4,1,True
"[1, 30, -7, 14, 10]",[1],-3077575760,S_4,1/4,False
"[1, -12, 26, -7, -16]",[1],-6976011,S_4,1,True
"[1, 17, 1, -11, -17]",[1],-585644251,S_4,1,True
"[1, -24, 24, -15, -20]",[1],-3865869275,S_4,1,True
"[1, 5, 31, 3, 18]",[1],186657588,S_4,1/9,False
"[1, 32, -30, -1, 18]",[1],-8055153787,S_4,1,True
"[1, 19, 5, 0, -31]",[1],-3137072063,S_4,1,True
"[1, -12, -27, 5, -25]",[1],-1434288775,S_4,1/25,False
"[1, 19, -9, 25, 19]",[1],-2546672859,S_4,1,True
"[1, -10, -18, 31, -28]",[1],-694731411,S_4,1,True
"[1, -27, -12, -6, 22]",[1],-8079032012,S_4,1,True
"[1, 28, -2, -26, 18]",[1],-3538965424,S_4,1,True
"[1, -15, -24, -11, 12]",[1],-405829575,S_4,1,True
"[1, -24, -13, 15, -29]",[1],-9852255351,S_4,1,True
"[1, 0, -11, -6, 19]",[1],-311184,S_4,1,True
"[1, 17, -12, -17, 17]",[1],-271834488,S_4,1,True
"[1, 5, 30, 4, 1]","[1, 2]",7894949,S_4,1,True
"[1, 30, -6, 13, 2]",[1],-409033075,S_4,1,True
"[1, 20, -5, 19, 19]",[1],-2212558303,S_4,1,True
"[1, 20, 20, 16, 17]",[1],-580140544,S_4,1,True
"[1, 22, -21, -23, 12]",[1],1169071457,S_4,1,True
"[1, -7, -28, 10, 21]",[1],281874597,S_4,1,True
"[1, 27, 30, 9, 3]",[1],-67633272,S_4,1,True
"[1, 21, 6, 3, -32]",[2],-5091311183,S_4,1,True
"[1, -4, -11, -32, 20]",[1],-143006656,S_4,1/4,False
"[1, -16, 22, 2, -23]",[1],-328719280,S_4,1,True
"[1, 27, 1, 21, 29]",[1],-12633864091,S_4,1,True
"[1, 1, 21, 5, 22]",[1],40968788,S_4,1,True
"[1, 4, 27, -14, 17]",[1],158453680,S_4,1,True
"[1, -25, 10, -14, -31]",[1],-10551126043,S_4,1,True
"[1, 10, 6, -8, 3]",[1],-2036272,S_4,1/4,False
"[1, -24, 4, -11, 17]",[1],-2405537579,S_4,1,True
"[1, 28, 17, 21, 18]",[1],-3426830631,S_4,1/81,False
"[1, -21, -29, -12, 4]",[1],-218457648,S_4,1/144,False
"[1, -28, -14, 15, -21]",[1],-9680470155,S_4,1,True
"[1, -16, -7, -16, 4]",[1],-144974784,S_4,1/4,False
"[1, 19, -14, 1, -19]",[1],-1593428060,S_4,1/4,False
"[1, -24, 19, -18, 30]",[1],-5211915648,S_4,1/4,False
"[1, -31, -20, 22, 3]",[1],2194990693,S_4,1,True
"[1, -8, 13, 12, -16]",[1],1023168,D_4,1/16,False
"[1, -25, 28, -20, -2]",[1],-437952748,S_4,1,True
"[1, -22, -3, -4, -1]",[2],-6926576,S_4,1/16,False
"[1, 7, 4, 28, -32]",[1],-142642432,S_4,1/64,False
"[1, 28, -11, 3, -27]",[1],-12776769927,S_4,1/9,False
"[1, -11, -30, 13, 20]",[1],556668481,S_4,1,True
"[1, -25, 7, -10, -26]",[1],-7259659144,S_4,1,True
"[1, -9, -29, -6, 9]",[1],71373609,S_4,1/9,False
"[1, 18, 1, -6, 25]",[1],-1737667008,S_4,1,True
"[1, -31, -1, -14, 9]",[1],-2445157071,S_4,1/9,False
"[1, 0, 14, 5, 7]",[1],3222613,S_4,1,True
"[1, 30, 8, 15, 7]",[1],-991183923,S_4,1,True
"[1, -30, -22, -25, -27]",[1],-12752153723,S_4,1,True
"[1, -24, 29, -6, -21]",[1],-2710999056,S_4,1,True
"[1, -21, -12, -2, -4]",[1],-92211808,D_4,1/676,False
"[1, 2, 32, 25, -17]",[1],-366447987,S_4,1,True
"[1, 14, 14, 19, -10]",[1],-194120179,S_4,1,True
"[1, 11, 15, -8, -24]",[1],-37031648,S_4,1/4,False
"[1, 12, -24, 20, 23]",[1],-997752064,S_4,1/64,False
"[1, 3, -14, -31, 18]",[1],12690089,S_4,1,True
"[1, 20, -21, 2, 27]",[1],-3790145200,S_4,1/16,False
"[1, -9, 25, -3, 28]",[1],52279092,S_4,1,True
"[1, -9, 28, 26, -17]",[1],-205454371,S_4,1,True
"[1, -29, 25, 21, 4]",[1],-262804300,S_4,1,True
"[1, -22, 5, 27, 11]",[1],-207539975,S_4,1/25,False
"[1, -25, -6, 22, 30]",[1],-8070053036,S_4,1,True
"[1, -32, 5, 30, -24]",[1],-10113597696,S_4,1/64,False
"[1, 7, 5, 8, -30]",[1],-50936916,S_4,1,True
"[1, 5, 13, 18, -2]",[1],-653128,S_4,1,True
"[1, -10, 20, 3, 21]",[1],-25178691,S_4,1,True
"[1, -27, 26, 12, 16]",[1],-4998059712,S_4,1/64,False
"[1, -8, 8, -20, -17]",[1],-49075200,S_4,1/144,False
"[1, 20, 31, 18, 19]",[1],-632318704,S_4,1/16,False
"[1, -12, -9, -12, 29]",[1],-785571376,S_4,1,True
"[1, 5, 3, 13, 23]",[1],-6561243,S_4,1/9,False
"[1, -17, -17, -8, -25]",[1],-1690678943,S_4,1,True
"[1, -21, 13, -18, 23]",[1],-1861461151,S_4,1,True
"[1, -22, 20, -21, 8]",[1],-157278683,S_4,1,True
"[1, 26, 20, 25, -29]",[1],-13117017411,S_4,1,True
"[1, -23, -8, -16, 15]",[1],-2507647643,S_4,1,True
"[1, 16, 2, 10, -7]",[1],-109722800,S_4,1,True
"[1, -2, 14, -5, 32]",[1],3497533,S_4,1,True
"[1, -2, 21, -13, 13]",[1],20710625,S_4,1/625,False
"[1, -8, -21, 2, -24]",[1],-363250400,S_4,1/100,False
"[1, 19, -17, -21, 23]",[1],-574417251,S_4,1/81,False
"[1, 13, 18, 14, -3]",[1],-21010307,S_4,1,True
"[1, 18, -10, 11, -30]",[1],-2692275395,S_4,1,True
"[1, 0, 13, -2, 25]",[1],2056016,S_4,1,True
"[1, -28, 28, -17, -32]",[1],-17342776507,S_4,1,True
"[1, -7, -5, -2, 20]",[1],-41545468,S_4,1/4,False
"[1, -15, 10, -10, -14]",[1],-280495564,S_4,1,True
"[1, -2, 28, 12, -26]",[1],-372501184,S_4,1,True
"[1, -30, 1, -19, 13]",[2],-4337609311,S_4,1/49,False
"[1, 27, 10, 25, -2]",[1],-1332670111,S_4,1,True
"[1, 14, 31, 30, 4]",[1],-18766384,S_4,1/16,False
"[1, -1, 25, -1, 30]",[1],122139764,S_4,1,True
"[1, -3, -29, 16, -17]",[1],-256830751,S_4,1,True
"[1, -4, -14, -19, 17]",[1],-53617979,S_4,1,True
"[1, 27, -11, -17, -32]",[1],-17710754512,S_4,1/484,False
"[1, 32, -32, -12, -32]",[1],-46499007232,S_4,1/64,False
"[1, 13, 7, -9, 10]",[1],-74876428,S_4,1,True
"[1, 29, -31, 9, -5]",[1],-441984419,S_4,1,True
"[1, -31, -20, -9, -28]",[1],-19828669767,S_4,1,True
"[1, 9, 7, -29, 5]","[1, 0]",18917413,S_4,1,True
"[1, -31, 12, -31, 3]",[1],-2925758452,S_4,1,True
"[1, 12, -27, -2, -13]",[1],-501663568,S_4,1/49,False
"[1, -21, -4, -13, 9]",[1],-619380512,S_4,1/4,False
"[1, 21, 3, 5, -11]",[1],-645201131,S_4,1,True
"[1, -10, -10, 24, 29]",[1],-71532848,S_4,1,True
"[1, 14, -17, -1, -14]",[2],-393544231,S_4,1,True
"[1, -15, 22, -10, -21]",[1],-372016339,S_4,1,True
"[1, -1, 3, 23, -2]","[0, 1]",-8687520,S_4,1/4,False
"[1, -32, -31, 13, -25]",[1],-30186987599,S_4,1,True
"[1, -27, 8, 26, 28]",[1],-11216715296,S_4,1/4,False
"[1, -10, 27, -16, -23]",[1],-3699216,S_4,1,True
"[1, 3, -10, -28, 32]",[1],-7594176,S_4,1/64,False
"[1, -29, 9, -2, -15]",[1],-4135138591,S_4,1,True
"[1, -2, 18, 22, -17]",[1],-97993152,S_4,1/9,False
"[1, -11, 29, 25, 5]",[1],965125,S_4,1/25,False
"[1, -14, 21, -12, -15]",[1],-163664496,S_4,1,True
"[1, 9, -28, -31, 7]",[1],606047932,S_4,1,True
"[1, 9, 9, -13, -9]",[1],4938381,S_4,1,True
"[1, 8, -14, 13, -10]",[1],-10482955,S_4,1,True
"[1, -26, -27, -17, -31]",[1],-11347991375,S_4,1/25,False
"[1, 7, -24, 9, -3]",[1],-9936216,S_4,1,True
"[1, 28, -19, -29, 28]",[1],-4745781351,S_4,1/9,False
"[1, 22, -31, 17, 7]",[1],-944273223,S_4,1,True
"[1, 14, -4, -27, 24]",[1],-284019963,S_4,1,True
"[1, -21, 29, 10, 2]",[1],-92292888,S_4,1,True
"[1, 32, -16, 6, -4]",[1],-340039856,S_4,1/4,False
"[1, 6, -9, -19, 20]",[2],6530369,S_4,1,True
"[1, 19, -19, -14, -27]",[1],-4555529807,S_4,1,True
"[1, 12, 2, -31, 18]",[1],-17471051,S_4,1/169,False
"[1, -14, -8, -9, -15]",[2],-241952643,S_4,1/9,False
"[1, -29, -17, 25, -20]",[1],-10937052160,S_4,1/256,False
"[1, -16, 5, -23, -28]",[1],-1693945807,S_4,1,True
"[1, 32, 4, 1, -9]",[1],-2264915291,S_4,1,True
"[1, -30, 3, 17, -12]",[1],-2245695543,S_4,1,True
"[1, 26, 28, -14, 4]",[1],-514546864,S_4,1/4,False
"[1, 13, -21, 16, -17]",[1],-220115583,S_4,1,True
"[1, 9, -10, 16, -21]",[1],-98547683,S_4,1,True
"[1, 10, -28, -12, 11]",[1],295273552,S_4,1,True
"[1, 24, -3, 20, 12]",[1],-1994917248,S_4,1/2916,False
"[1, -11, 10, 18, 1]",[2],16275557,S_4,1,True
"[1, 8, -22, 25, 23]",[1],-458650075,S_4,1,True
"[1, -18, -31, -13, -17]",[1],-1152363887,S_4,1,True
"[1, 16, 10, 25, -15]",[1],-758878075,S_4,1,True
"[1, 10, -18, -16, 2]",[1],65047104,S_4,1,True
"[1, -16, -16, -12, -29]",[1],-1685467136,S_4,1/64,False
"[1, -8, 29, 20, -11]",[1],-161630064,S_4,1/16,False
"[1, -23, -7, -22, 2]",[1],-648897928,S_4,1,True
"[1, -5, 14, 32, 24]",[1],56700480,S_4,1/64,False
"[1, -28, -22, 12, 31]",[1],-13340825600,S_4,1,True
"[1, 26, 24, 5, 8]",[1],-646271339,S_4,1/49,False
"[1, -19, -17, -5, 18]",[1],-1522607372,S_4,1,True
"[1, 10, 27, -10, -10]",[1],-16806960,S_4,1/9,False
"[1, -25, -1, 17, -4]",[1],123527632,S_4,1/4,False
"[1, 19, 18, -31, 21]",[1],-1665231836,S_4,1/4,False
"[1, 24, -7, 19, 11]",[1],-1950344031,S_4,1,True
"[1, -6, -22, -10, -1]",[2],504384,S_4,1,True
"[1, 29, -19, 27, 6]",[1],-4035778224,S_4,1/4,False
"[1, -16, 13, 22, -21]",[2],-29046416,S_4,1,True
"[1, -3, -13, 12, -7]",[1],-5166319,S_4,1,True
"[1, -21, -17, 24, 26]",[1],-1302761956,S_4,1,True
"[1, -21, 20, -2, 21]",[1],-1909773323,S_4,1,True
"[1, 24, 32, 27, 30]",[1],-3271821675,S_4,1,True
"[1, 7, -20, -29, 17]",[1],253532272,S_4,1/196,False
"[1, -4, 14, 21, -30]",[1],-75764859,S_4,1,True
"[1, -14, -24, -12, -5]",[1],-18869936,S_4,1,True
"[1, 28, -5, 6, -13]",[1],-2769665712,S_4,1/16,False
"[1, 32, 18, -25, -18]",[1],-1365874843,S_4,1,True
"[1, 24, -9, -25, -27]",[1],-7642597671,S_4,1/9,False
"[1, 13, 19, -1, -23]",[1],-122243659,S_4,1,True
"[1, -17, -32, -21, 21]",[1],-2530121328,S_4,1/16,False
"[1, -13, 2, 24, -13]",[2],22687261,S_4,1,True
"[1, 32, -28, -28, 27]",[1],-3198153728,S_4,1/16,False
"[1, 18, -8, 4, -32]",[1],-3219270400,S_4,1/1600,False
"[1, -11, 12, -9, -25]",[1],-170850892,S_4,1/4,False
"[1, -16, 29, 26, 27]",[1],-1383230864,S_4,1,True
"[1, -19, -8, 9, 26]",[1],-2346913575,S_4,1/9,False
"[1, -8, -9, 7, -19]",[1],-91907303,S_4,1,True
"[1, -4, -21, -29, 20]",[1],-150957999,S_4,1,True
"[1, -2, 22, -32, -15]",[1],-126160816,S_4,1,True
"[1, 3, -6, 22, -15]",[1],-7293051,S_4,1/9,False
"[1, 0, -15, 6, 26]",[1],4519904,S_4,1,True
"[1, -8, 19, -20, 13]",[2],-117616,S_4,1,True
"[1, 21, -32, -24, -23]",[1],-8381474523,S_4,1,True
"[1, -32, 30, 28, 15]",[1],-10191923968,S_4,1,True
"[1, 9, -31, 29, -13]",[1],-17123571,S_4,1/9,False
"[1, -29, -16, 20, -6]",[1],-804322380,S_4,1,True
"[1, -6, -25, -16, 18]",[1],-57312128,S_4,1/16,False
"[1, -30, 11, -29, 17]",[1],-6020676375,S_4,1/25,False
"[1, -29, 21, -10, 32]",[1],-15391724652,S_4,1/4,False
"[1, -24, 21, -7, 11]",[1],-752383039,S_4,1,True
"[1, 20, 6, 0, 29]",[1],-3349523200,S_4,1/64,False
"[1, -6, -26, -22, -16]",[1],-49783856,S_4,1/4,False
"[1, -23, -18, -9, -19]",[1],-2760457468,S_4,1/4,False
"[1, -28, 28, 24, 4]",[1],-32309248,S_4,1/1024,False
"[1, -5, 25, 7, -13]",[1],-84316979,S_4,1,True
"[1, -31, 3, 32, 4]",[1],3215757024,S_4,1/36,False
