coefficients,signature,discriminant,gal_group,disc_ratio,ring_int
"[1, -11, -10, -16, 3]",[1],-48558723,S_4,1,True
"[1, 13, 9, -13, 13]",[1],-123620107,S_4,1,True
"[1, -2, 12, 2, 7]",[1],1985792,S_4,1/16,False
"[1, 4, -1, 14, 15]",[1],-6604464,S_4,1/16,False
"[1, -6, 11, 2, 13]",[1],3073792,S_4,1/16,False
"[1, 2, 16, -16, -11]",[1],-34466608,S_4,1/4,False
"[1, -9, 1, 8, -8]",[1],-7569760,S_4,1/4,False
"[1, -5, -12, -9, -1]",[2],-155956,S_4,1,True
"[1, -16, -9, 14, 7]",[2],31658256,D_4,1/16,False
"[1, -11, -15, 15, -4]",[1],-15307276,S_4,1,True
"[1, 5, 1, 16, 5]",[1],-3990631,S_4,1,True
"[1, 11, 2, 11, 14]",[1],-75456719,S_4,1,True
"[1, -15, -1, 16, -8]",[1],-36929888,S_4,1/4,False
"[1, 6, 11, -11, -2]",[1],-1621967,S_4,1,True
"[1, 2, 2, -2, 10]",[1],371664,S_4,1,True
"[1, -1, -4, 13, -3]",[1],-337224,S_4,1,True
"[1, 14, 1, 0, 7]",[1],-49365232,S_4,1/16,False
"[1, 1, -8, 6, -14]",[1],-2676268,S_4,1,True
"[1, -16, -12, 13, 4]",[1],76975925,S_4,1,True
"[1, -12, 10, -2, 4]",[2],-5833648,S_4,1/4,False
"[1, -2, -2, 16, -2]",[1],-1187776,S_4,1,True
"[1, 4, 5, 11, -8]",[1],-1273527,S_4,1,True
"[1, -16, 1, -16, 4]",[1],-92920768,S_4,1/4,False
"[1, -8, 5, -13, -15]",[1],-30482223,S_4,1,True
"[1, 12, 0, 10, 15]",[1],-138769200,S_4,1,True
"[1, 15, -2, 2, 11]",[1],-176528531,S_4,1,True
"[1, 10, 2, -5, -12]","[1, 0]",-31322243,S_4,1,True
"[1, -15, 16, 10, -6]",[1],37430900,S_4,1,True
"[1, 14, 14, 15, 13]",[2],-64821179,S_4,1,True
"[1, -9, -4, -2, 9]",[1],-19376867,S_4,1,True
"[1, 3, -10, 8, -1]",[3],-31083,S_4,1,True
"[1, -14, 7, 14, 14]",[1],-192568432,S_4,1,True
"[1, -14, 5, -4, -11]",[1],-119602800,S_4,1,True
"[1, -2, -4, 12, -5]",[1],-27824,S_4,1,True
"[1, 13, -1, -10, 8]",[1],-38095276,S_4,1/4,False
"[1, 9, -12, -5, -1]",[3],-1414156,S_4,1/4,False
"[1, 6, 11, 2, 7]",[1],415936,S_4,1,True
"[1, -2, 4, 6, 13]",[1],1308992,S_4,1,True
"[1, 5, 11, -3, -4]",[1],-630668,S_4,1,True
"[1, 0, -15, 7, -8]",[1],-7010879,S_4,1,True
"[1, -16, 3, 12, -3]",[1],20063376,S_4,1,True
"[1, -15, 14, -4, 16]",[1],-232349888,S_4,1/64,False
"[1, 2, -13, 10, -15]",[1],-8401920,S_4,1/16,False
"[1, -15, 9, -2, -8]",[1],-72790700,S_4,1/4,False
"[1, 0, 1, 13, -8]",[1],-1105903,S_4,1,True
"[1, 14, -6, 2, 11]",[1],-152337344,S_4,1,True
"[1, -12, -14, -3, -6]",[1],-33521883,S_4,1,True
"[1, -13, -5, -8, 13]",[1],-182629519,S_4,1,True
"[1, -5, -5, 8, -5]",[1],-1028167,S_4,1,True
"[1, 5, 6, 6, 11]",[2],-153283,S_4,1,True
"[1, 15, -9, 1, 15]",[1],-373551291,S_4,1/9,False
"[1, 6, 10, 12, -6]",[1],-1148352,S_4,1,True
"[1, 9, 0, -14, 9]",[1],-6095763,S_4,1,True
"[1, 12, 8, -11, 8]",[1],-34660971,S_4,1/9,False
"[1, -13, 7, 13, 4]",[1],-5595184,S_4,1/4,False
"[1, 14, -11, 11, 13]",[1],-334796287,S_4,1,True
"[1, -6, -12, -3, -16]",[1],-34939291,S_4,1,True
"[1, -7, 0, 11, -2]","[0, 1]",1299753,S_4,1,True
"[1, 10, -6, -2, 10]",[1],-31653936,S_4,1,True
"[1, 2, 11, 13, 5]",[1],105761,S_4,1,True
"[1, 15, 14, 9, 3]",[1],-2041512,S_4,1,True
"[1, -13, -11, -2, 12]",[1],-152065244,S_4,1/4,False
"[1, 11, -5, 0, 2]",[1],-1799460,S_4,1/9,False
"[1, 8, 14, -15, 7]",[1],1563973,S_4,1,True
"[1, 3, -9, 6, -15]",[2],-6218991,S_4,1,True
"[1, -6, 6, 11, 11]",[1],807125,S_4,1/25,False
"[1, 3, 5, -8, 13]","[0, 1]",2311657,S_4,1,True
"[1, -16, 11, 8, 10]",[1],-190680672,S_4,1,True
"[1, 15, -8, 1, -8]",[2],-104595991,S_4,1,True
"[1, 8, 2, -2, -5]",[1],-2087856,S_4,1/324,False
"[1, 2, -2, 5, 12]",[1],-309283,S_4,1,True
"[1, -2, -4, -13, -9]",[1],-848787,S_4,1,True
"[1, 4, -6, -5, -16]",[1],-8091995,S_4,1,True
"[1, 10, 12, 1, -12]",[1],-14274283,S_4,1,True
"[1, 7, -5, 14, -8]",[1],-7800172,S_4,1/4,False
"[1, 0, 5, -14, 10]",[1],311968,S_4,1,True
"[1, -5, -13, -13, -14]","[1, 0]",-9172368,S_4,1/4,False
"[1, 16, 14, 2, 16]",[1],-337844016,S_4,1/1444,False
"[1, -4, -8, 1, -4]",[1],-1043803,S_4,1,True
"[1, 9, -11, 0, -6]",[1],-15602100,S_4,1/25,False
"[1, -7, 13, -5, 5]",[3],-30955,S_4,1,True
"[1, 1, -8, -8, -3]",[1],-83827,S_4,1,True
"[1, 10, 10, -5, 9]",[1],-16341451,S_4,1,True
"[1, -5, -3, 6, -11]",[1],-3485111,S_4,1,True
"[1, -7, 2, 10, 2]",[1],511316,S_4,1,True
"[1, 7, 7, -5, 13]",[1],-3068347,S_4,1,True
"[1, -8, -10, 4, 1]",[3],1185024,S_4,1/16,False
"[1, 10, -11, -15, 10]",[1],28455785,S_4,1,True
"[1, -3, -4, -6, -1]",[2],-52723,S_4,1,True
"[1, -2, 8, -2, 12]",[1],272080,S_4,1/4,False
"[1, -8, -4, 7, 6]",[1],-2222843,S_4,1,True
"[1, 7, -4, 16, 14]",[1],-41763116,S_4,1,True
"[1, -6, 7, -2, -5]",[1],-211648,S_4,1,True
"[1, -4, 7, 13, -2]","[2, 1]",-1904911,S_4,1,True
"[1, -12, 8, 6, 16]",[1],-118520496,S_4,1/324,False
"[1, -8, 14, 15, 15]",[1],7028805,S_4,1,True
"[1, -5, 6, 0, 13]",[1],570973,S_4,1,True
"[1, -10, 0, 4, 4]",[2],-3970048,S_4,1/64,False
"[1, 13, -15, 16, -5]","[0, 1, 0]",-14326335,S_4,1,True
"[1, 11, -11, -13, -3]",[1],-1992019,S_4,1,True
"[1, -13, 8, 9, -1]",[2],7530052,S_4,1/4,False
"[1, 12, -3, 3, -4]",[1],-9089671,S_4,1,True
"[1, 9, 3, 0, 10]",[1],-14149220,S_4,1,True
"[1, -1, -8, -16, -1]",[3],-1534619,S_4,1,True
"[1, 9, 0, 11, 11]",[1],-28317388,S_4,1/4,False
"[1, -16, 10, -14, 3]",[1],-24020144,S_4,1/4,False
"[1, -6, -4, -10, -14]",[2],-11592368,S_4,1/289,False
"[1, 0, 9, -11, -4]",[1],-1977583,S_4,1,True
"[1, 8, 9, 5, 11]",[1],-4179263,S_4,1,True
"[1, -13, -1, 11, 1]",[3],11173029,S_4,1/49,False
"[1, 3, 4, -4, -5]","[3, 0]",-54931,S_4,1,True
"[1, -10, 15, -6, -16]",[1],-26084848,S_4,1/16,False
"[1, -8, 6, 15, 7]",[1],-1638203,S_4,1,True
"[1, 13, -6, -15, 15]",[1],-105541920,S_4,1/4,False
"[1, 16, -5, -7, 8]",[1],-94697767,S_4,1,True
"[1, -4, 15, 12, 7]",[1],7908592,S_4,1,True
"[1, -12, 5, -12, -8]",[1],-53456832,D_4,1/484,False
"[1, -8, -4, 16, 5]","[1, 0]",8856832,S_4,1,True
"[1, -9, 2, -1, 13]",[1],-25543076,S_4,1,True
"[1, -1, 0, 6, 7]","[1, 0]",107293,S_4,1,True
"[1, 2, 3, 1, -13]","[1, 1]",-606447,S_4,1,True
"[1, -11, -16, 16, -15]",[1],-287062475,S_4,1/25,False
"[1, -4, 2, -16, -3]",[1],-2558720,S_4,1/16,False
"[1, 9, -11, -14, -9]",[1],-40906783,S_4,1,True
"[1, -11, 16, 14, -7]",[1],21645533,S_4,1,True
"[1, 12, 3, -10, -5]",[2],-1292720,S_4,1/16,False
"[1, -15, 5, -13, -12]",[1],-246592460,S_4,1,True
"[1, -13, 7, -13, -5]",[1],-45040651,S_4,1,True
"[1, -8, -8, 11, 11]",[2],-2305963,S_4,1,True
"[1, 0, 9, 3, -8]",[2],-1756175,S_4,1,True
"[1, 4, -2, -3, 16]",[1],-1303291,S_4,1/121,False
"[1, -1, -14, 8, 2]",[1],1882516,S_4,1,True
"[1, -7, 10, -2, -4]",[1],-90448,S_4,1/4,False
"[1, 9, -8, 10, -6]",[1],-5809996,S_4,1,True
"[1, -7, 2, 3, -8]",[2],-2868503,S_4,1,True
"[1, 5, -9, 4, -5]",[1],-1351471,S_4,1,True
"[1, -5, 13, 2, -6]",[1],-1636856,S_4,1,True
"[1, 16, 1, 2, 2]",[1],-6805024,S_4,1,True
"[1, 2, -7, 10, -16]",[1],-2812816,S_4,1/4,False
"[1, 14, 14, 15, 15]",[2],-92676075,S_4,1,True
"[1, 15, 5, -6, -3]",[1],-2647119,S_4,1,True
"[1, 2, -15, -2, 1]",[2],956480,D_4,1,True
"[1, -4, 8, 11, -9]",[2],-2737931,S_4,1,True
"[1, -4, 6, -8, -9]",[1],-709376,S_4,1,True
"[1, -16, 2, -7, 7]",[1],-83029947,S_4,1,True
"[1, 8, -7, -8, 3]",[1],2640048,S_4,1,True
"[1, 3, -16, 4, -3]",[1],-2943299,S_4,1,True
"[1, -16, 2, -15, -16]",[1],-531123131,S_4,1,True
"[1, -16, -4, -7, -3]",[1],-16612859,S_4,1,True
"[1, -11, -12, 12, -2]","[0, 1]",2287444,S_4,1,True
"[1, -14, -9, 10, 5]",[2],11925760,D_4,1/16,False
"[1, -12, 11, 9, -12]",[1],-13257471,S_4,1,True
"[1, 16, 13, 3, -16]",[1],-346267551,S_4,1,True
"[1, -7, 16, 2, -10]",[1],-1907564,S_4,1,True
"[1, -12, 11, 12, 7]",[1],-28536336,S_4,1,True
"[1, 13, 1, 6, 15]",[1],-169457751,S_4,1/81,False
"[1, -8, -7, -12, 15]",[1],-67654608,S_4,1,True
"[1, -12, 0, 16, -12]",[1],-46559232,S_4,1/64,False
"[1, -7, 5, -8, -12]",[1],-8923008,S_4,1/16,False
"[1, -16, 13, 3, -15]",[1],-233069823,S_4,1,True
"[1, -7, 3, -13, -16]",[1],-23005184,S_4,1/256,False
"[1, -13, 6, -7, -9]",[1],-66348472,S_4,1,True
"[1, -4, -8, -16, -6]",[1],-1917952,S_4,1,True
"[1, -16, -9, 5, 6]","[0, 1]",-44762503,S_4,1,True
"[1, -11, -7, 13, -16]",[1],-155277200,S_4,1/4,False
"[1, 9, -9, 14, -3]",[1],-6605199,S_4,1,True
"[1, -9, -6, -5, 14]",[1],-57268255,S_4,1,True
"[1, 5, 9, 13, 1]",[2],-179923,S_4,1,True
"[1, 14, -3, 4, -12]",[1],-156803072,S_4,1/1024,False
"[1, -2, 5, -15, -14]",[1],-4551791,S_4,1,True
"[1, -1, -8, -13, 13]",[1],-4737616,S_4,1/4,False
"[1, 1, -8, 6, -6]","[0, 1]",-390924,S_4,1,True
"[1, 14, 11, -14, 9]",[1],-89753856,S_4,1/16,False
"[1, 4, 7, -11, -16]",[2],-2298239,S_4,1,True
"[1, -15, -13, -9, 8]",[1],-180211888,S_4,1/4,False
"[1, -16, -1, 14, 8]",[1],-62193440,S_4,1/4,False
"[1, -12, -9, 12, 9]",[3],-1481328,S_4,1/9,False
"[1, 2, 7, -4, -9]",[2],-1002448,S_4,1,True
"[1, 9, -10, 5, 4]",[1],-7629623,S_4,1,True
"[1, -14, 12, 15, -9]","[0, 1]",41601789,S_4,1/9,False
"[1, 12, -2, -14, 7]",[1],-3662512,S_4,1/4,False
"[1, -2, 4, 11, 5]","[2, 1]",24029,S_4,1,True
"[1, 1, -6, 10, 1]",[2],-394443,S_4,1,True
"[1, -12, 13, 15, 9]",[1],-44218791,S_4,1/81,False
"[1, -2, -6, -5, 4]","[0, 1]",-297459,S_4,1,True
"[1, -10, 10, 3, -14]",[1],-19212931,S_4,1,True
"[1, -10, -8, -8, -8]",[1],-17419264,S_4,1/64,False
"[1, -11, -10, 4, -4]",[1],-16159280,S_4,1/4,False
"[1, 5, -8, -9, 16]",[1],-3063031,S_4,1,True
"[1, 13, 0, -1, 10]",[2],-76610479,S_4,1,True
"[1, -9, -8, 4, -7]",[1],-18690731,S_4,1,True
"[1, -15, -11, -7, 13]",[1],-358089571,S_4,1,True
"[1, 11, 7, -10, -2]",[1],5778200,S_4,1,True
"[1, 15, -15, 8, 11]",[1],-299220511,S_4,1,True
"[1, 5, -6, -16, -12]",[1],-4242352,S_4,1/4,False
"[1, -9, 15, 8, 13]",[1],-7812527,S_4,1,True
"[1, 3, 13, 2, 7]",[1],1881737,S_4,1,True
"[1, -12, 12, 9, -8]",[1],5870821,S_4,1,True
"[1, -1, -11, -4, -8]",[1],-2604304,S_4,1/4,False
"[1, -9, 5, -5, -13]",[1],-25661355,S_4,1,True
"[1, 4, 11, -10, 10]",[1],5757120,S_4,1/16,False
"[1, 15, 12, 5, -3]",[1],-14468328,S_4,1,True
"[1, -7, 3, -14, -1]",[2],-3975183,S_4,1,True
"[1, 3, 1, -12, 3]",[1],-375927,S_4,1,True
"[1, -9, 1, 3, 14]",[1],-31236652,S_4,1,True
"[1, -10, -14, 11, 3]",[1],25386869,S_4,1,True
"[1, -1, 14, -14, -8]",[1],-10504224,S_4,1/4,False
"[1, -5, -8, -14, -3]",[1],-2036011,S_4,1,True
"[1, -7, 16, -7, 11]",[1],1376092,S_4,1,True
"[1, 14, -15, -5, -8]",[1],-158020375,S_4,1/25,False
"[1, 3, 10, -11, 7]",[1],2469272,S_4,1,True
"[1, 9, 3, 12, 5]","[1, 0]",-6841543,S_4,1,True
"[1, -12, 0, -3, 7]",[2],-27927851,S_4,1,True
"[1, -8, 2, -14, -6]","[0, 1]",-11198000,S_4,1/25,False
"[1, 7, -2, 4, 14]",[1],-16952588,S_4,1,True
"[1, 0, -8, -7, 11]",[2],-515003,S_4,1,True
"[1, 1, 11, 7, 15]",[1],772093,S_4,1/49,False
"[1, -6, 14, -9, 14]",[1],1216109,S_4,1,True
"[1, -12, -13, -13, -1]",[3],-11303679,S_4,1,True
"[1, -6, -13, -14, -12]",[1],-7218416,S_4,1/16,False
"[1, 9, -12, 4, 14]",[1],-69077164,S_4,1,True
"[1, 3, -4, -16, 4]",[1],-576176,S_4,1/4,False
"[1, 5, 10, 16, 11]","[3, 0]",-54931,S_4,1,True
"[1, -12, -15, 4, -1]",[2],-4949392,S_4,1,True
"[1, -11, -7, -9, 4]",[1],-20475692,S_4,1,True
"[1, 0, 16, 5, 8]",[1],6456853,S_4,1,True
"[1, -7, -11, 4, 9]",[1],-2750663,S_4,1,True
"[1, 7, 0, -9, 9]",[1],-3475872,S_4,1/36,False
"[1, 6, -16, 7, -12]",[1],-25636091,S_4,1,True
"[1, 0, 2, 1, -13]","[2, 1]",-656091,S_4,1/9,False
"[1, 6, -3, 3, -5]",[1],-1198175,S_4,1,True
"[1, 11, 13, -11, -5]","[1, 0]",11752949,S_4,1,True
"[1, -10, -5, 4, 1]",[2],496304,S_4,1,True
"[1, 1, -9, 14, 3]","[0, 1]",-1748687,S_4,1,True
"[1, 1, 11, -14, 14]",[1],5303032,S_4,1,True
"[1, -8, -11, 14, -3]",[1],1551760,S_4,1,True
"[1, 16, 13, -14, 12]",[1],-287272768,S_4,1/16,False
"[1, -5, -13, -1, 12]",[1],-5035116,S_4,1,True
"[1, 3, 11, -16, -16]",[2],-19722816,S_4,1/144,False
"[1, 10, -6, -3, 5]",[1],-6152251,S_4,1,True
"[1, -6, -4, -15, 3]",[1],-7762371,S_4,1,True
"[1, -4, -14, 12, -7]",[1],-9154560,S_4,1/64,False
"[1, -9, -2, 14, -2]",[1],6696116,S_4,1,True
"[1, 7, 7, -1, -12]",[1],-2846636,S_4,1/169,False
"[1, -9, -5, -8, 16]",[1],-76574848,S_4,1/16,False
"[1, -10, -2, 15, -12]",[1],-30650643,S_4,1/9,False
"[1, 7, 2, -10, 4]",[1],-133776,S_4,1/4,False
"[1, -6, -11, -9, -7]",[1],-2359927,S_4,1,True
"[1, 16, -7, 12, 5]",[1],-116697968,S_4,1/16,False
"[1, -5, 12, -7, -4]",[1],-114183,S_4,1,True
"[1, 5, 10, -16, -3]",[1],-5614339,S_4,1,True
"[1, -15, -14, 13, 3]",[1],80123168,S_4,1/4,False
"[1, -7, 12, -15, 6]","[1, 1]",-176823,S_4,1,True
"[1, 0, 9, -11, -12]",[1],-5825007,S_4,1/9,False
"[1, 2, 1, 5, -12]",[1],-767959,S_4,1,True
"[1, -8, -9, 1, 5]",[1],-2892263,S_4,1,True
"[1, -15, 1, 15, 14]",[1],-225395200,S_4,1/64,False
"[1, -9, 14, 4, -13]",[1],-398499,S_4,1,True
"[1, 16, -11, 13, 1]",[2],-51308959,S_4,1,True
"[1, 4, 6, -12, -14]",[4],-1769216,S_4,1,True
"[1, 9, 16, -11, 12]",[1],-3697879,S_4,1,True
"[1, 13, -10, -16, 8]",[1],51693632,S_4,1/64,False
"[1, 13, -1, 6, 12]",[1],-121673820,S_4,1/4,False
"[1, 13, -14, -11, -8]",[1],-133622359,S_4,1,True
"[1, 12, -13, -15, 8]",[2],63611153,S_4,1,True
"[1, -16, -2, -10, 12]",[1],-306996784,S_4,1/4,False
"[1, 3, 6, -13, -15]",[1],-3659364,S_4,1/9,False
"[1, -11, -16, -12, -4]","[0, 1]",-1311536,S_4,1/4,False
"[1, -13, -16, -5, 8]",[2],-83213311,S_4,1,True
"[1, 5, 8, 13, -10]",[1],-2342959,S_4,1,True
"[1, 15, -5, 14, 9]",[1],-212363983,S_4,1,True
"[1, -6, -13, 11, 12]",[1],12459745,S_4,1,True
"[1, -8, 16, 16, -7]",[1],-6776576,S_4,1,True
"[1, 14, 10, 16, 5]",[1],-24878128,S_4,1,True
"[1, -6, 2, -15, -16]",[1],-17086051,S_4,1,True
"[1, 9, 0, -1, 12]",[1],-24820911,S_4,1,True
"[1, -1, 11, -14, -10]",[2],-7497304,S_4,1,True
"[1, -7, -6, 8, 9]",[1],-2829451,S_4,1,True
"[1, -5, 10, 5, 9]",[1],2601124,S_4,1/4,False
"[1, -14, 16, 0, 13]",[1],-132064816,S_4,1/4,False
"[1, 4, 15, 2, 9]",[1],4370800,S_4,1/49,False
"[1, 5, 7, -4, 14]",[1],2305324,S_4,1,True
"[1, 15, -3, -2, -3]",[1],-14233239,S_4,1/9,False
"[1, -9, -2, 13, 15]",[1],-29136568,S_4,1,True
"[1, 2, 9, 2, 9]",[1],336704,S_4,1,True
"[1, 0, 0, -6, -14]",[2],-737456,S_4,1,True
"[1, -7, 9, 1, 13]",[1],-1797403,S_4,1,True
"[1, -6, 7, 8, -5]",[4],-6928,S_4,1,True
"[1, -11, 14, -11, 8]",[2],-5020415,S_4,1,True
"[1, 7, -8, 8, -10]",[1],-9190156,S_4,1,True
"[1, -12, 3, 4, -4]",[1],-5997568,S_4,1/256,False
"[1, -12, -14, 3, 11]",[1],-59669563,S_4,1,True
"[1, -13, -9, -16, -15]",[1],-171570631,S_4,1,True
"[1, -4, 10, 12, 8]",[1],3508992,S_4,1/576,False
"[1, 0, -10, -12, -12]",[1],-1701120,S_4,1/16,False
"[1, -11, -3, 13, -5]",[1],-2410803,S_4,1/81,False
"[1, -4, 8, -6, -1]",[2],-7472,S_4,1,True
"[1, 9, -15, -5, 8]",[1],6802484,S_4,1,True
"[1, -5, -8, 2, 13]",[1],-5609227,S_4,1,True
"[1, -5, 16, -10, -16]",[1],-4843600,S_4,1/4,False
"[1, 16, -6, 9, -7]",[1],-81335227,S_4,1,True
"[1, 11, 5, -16, -12]",[2],-4386944,S_4,1/16,False
"[1, 2, 3, -12, -10]",[1],-1199488,S_4,1/16,False
"[1, -9, 13, 10, -9]",[1],3872057,S_4,1,True
"[1, 6, -14, 10, -4]",[2],-371888,S_4,1/4,False
"[1, 0, -15, -6, -5]",[1],-3962192,S_4,1,True
"[1, 10, 11, -16, -10]",[1],15000704,S_4,1/4,False
"[1, 14, -16, -4, -13]",[1],-364532144,S_4,1,True
"[1, 14, 9, 15, -8]",[1],-120281783,S_4,1,True
"[1, -9, -6, -9, 7]",[2],-22438256,S_4,1/16,False
"[1, -1, -7, -11, 1]",[2],-532971,S_4,1,True
"[1, -3, 8, 5, 1]",[2],40864,S_4,1/4,False
"[1, -13, 1, 8, 7]",[1],-33804871,S_4,1,True
"[1, -4, 7, -5, 15]","[1, 1]",679585,S_4,1,True
"[1, -15, -9, -4, -8]",[1],-93506000,S_4,1/100,False
"[1, 9, 8, 6, 8]",[1],-4478224,S_4,1/4,False
"[1, -13, 3, -11, 5]",[1],-23550075,S_4,1,True
"[1, -12, -2, 4, -12]",[1],-88317184,S_4,1/16,False
"[1, 1, 6, -10, 8]",[1],622944,S_4,1/4,False
"[1, -3, -11, 1, -16]",[1],-14107088,S_4,1/4,False
"[1, -14, -12, 0, 1]",[4],292432,S_4,1/4,False
"[1, -15, -3, 7, 9]",[2],-100309131,S_4,1,True
"[1, -6, 4, -12, -12]",[1],-7735296,S_4,1/64,False
"[1, -9, 4, -15, 7]",[1],-12137148,S_4,1/36,False
"[1, -11, -13, -14, -12]",[2],-49160156,S_4,1/4,False
"[1, -9, -16, 2, -13]",[1],-107791179,S_4,1,True
"[1, -6, 14, -4, 16]",[1],4475392,S_4,1/64,False
"[1, 7, -8, 7, -8]",[2],-5633503,S_4,1,True
"[1, -1, 11, -6, 7]",[1],770281,S_4,1,True
"[1, 2, -9, -16, 15]",[1],-729616,S_4,1,True
"[1, -2, -2, 1, -10]",[1],-437075,S_4,1,True
"[1, -13, 9, 0, -15]",[1],-121607055,S_4,1,True
"[1, 15, -16, 10, -4]",[1],-8167776,S_4,1/4,False
"[1, -7, 7, -4, -8]",[1],-2251984,S_4,1/4,False
"[1, 4, 0, 14, 2]",[1],-1845936,S_4,1,True
"[1, 6, -7, 8, 14]",[1],-22593216,S_4,1,True
"[1, 7, -13, 8, -9]",[1],-10197711,S_4,1/9,False
"[1, 2, 10, 4, -8]",[1],-1618432,S_4,1/64,False
"[1, 14, 6, -14, -3]",[1],30007552,S_4,1/16,False
"[1, -2, -14, -13, 13]",[1],-7479355,S_4,1,True
"[1, 4, 5, 9, 13]",[2],-56183,S_4,1,True
"[1, 12, 12, 12, 16]",[1],-59912960,S_4,1/64,False
"[1, 9, -3, -2, -2]",[1],-1007384,S_4,1,True
"[1, 2, 11, 6, -15]",[1],-6106368,S_4,1/16,False
"[1, 16, 5, -16, 5]",[1],-6062128,S_4,1/16,False
"[1, -5, -10, -4, 10]",[1],-6842412,S_4,1,True
"[1, 0, 10, -1, -5]","[1, 1]",-1163227,S_4,1/169,False
"[1, -14, 13, 0, 10]",[1],-81593920,S_4,1,True
"[1, 5, 12, -9, 14]","[0, 1]",10945409,S_4,1,True
"[1, -7, -1, 1, -4]",[1],-1171564,S_4,1,True
"[1, 16, 4, -14, 10]",[1],-157254064,S_4,1,True
"[1, -9, 1, -13, -1]",[2],-7100123,S_4,1,True
"[1, -14, 9, -13, 16]",[2],-162315391,S_4,1,True
"[1, -14, -10, 1, 15]",[1],-275045771,S_4,1,True
"[1, 16, -11, 6, -5]",[1],-36653584,S_4,1,True
"[1, -12, -16, 12, 14]",[3],16178432,S_4,1,True
"[1, 0, 9, 10, 13]",[1],1298128,S_4,1,True
"[1, -14, 15, -16, -15]",[1],-272122448,S_4,1/169,False
"[1, 9, 0, -13, 12]",[1],-17182287,S_4,1/9,False
"[1, -3, 16, 2, 14]","[1, 0]",12322804,S_4,1,True
"[1, 1, -2, 12, -7]",[1],-540795,S_4,1,True
"[1, -3, -3, -1, -5]",[1],-218003,S_4,1,True
"[1, -2, 15, -2, -16]",[1],-17713328,S_4,1/16,False
"[1, -5, -11, -14, -8]",[2],-1113388,S_4,1/4,False
"[1, 2, -15, -5, -2]",[1],-1731631,S_4,1,True
"[1, -2, 7, 4, -3]",[1],-284944,S_4,1,True
"[1, -3, 9, -15, -3]",[1],-1072467,S_4,1,True
"[1, 0, 8, 9, -14]",[1],-4875003,S_4,1,True
"[1, 3, -7, 14, 7]","[1, 0]",-5769407,S_4,1,True
"[1, -8, 12, 2, 10]",[1],-2689456,S_4,1,True
"[1, -13, -12, -13, 15]",[1],-376959172,S_4,1,True
"[1, -3, -11, -14, -13]",[1],-2264519,S_4,1,True
"[1, 0, -1, 4, 3]",[2],-7952,S_4,1,True
"[1, 10, 13, -1, -11]",[1],-7022071,S_4,1,True
"[1, -15, 1, 2, 9]",[1],-108466639,S_4,1,True
"[1, -16, 13, -15, 15]",[1],-199719855,S_4,1,True
"[1, -9, -12, -4, -5]",[1],-7672451,S_4,1,True
"[1, -9, 2, 4, 1]",[3],-82475,S_4,1,True
"[1, 15, 5, 9, 14]",[1],-217436848,S_4,1/4,False
"[1, 4, 2, -5, -8]","[1, 1]",-63003,S_4,1,True
"[1, 11, -11, -5, -9]",[1],-70747643,S_4,1/2209,False
"[1, -8, 15, 8, 6]",[1],980320,S_4,1,True
"[1, 13, -8, 15, -12]",[1],-110708127,S_4,1/729,False
"[1, 13, 0, -15, 7]",[1],-9168260,S_4,1,True
"[1, 10, 8, 6, 8]",[2],-7969712,S_4,1/4,False
"[1, -1, -8, -8, 3]",[1],-288371,S_4,1,True
"[1, -8, 11, -12, -4]",[1],-3133952,S_4,1/64,False
"[1, -5, 13, 8, -14]",[1],-7477396,S_4,1,True
"[1, -1, -9, -4, -11]","[0, 1]",-2483271,S_4,1,True
"[1, -1, -14, 14, 8]",[1],4040608,S_4,1/4,False
"[1, -16, -6, 2, 14]",[1],-372051248,S_4,1,True
"[1, -1, 2, -8, -15]",[1],-1602075,S_4,1,True
"[1, 2, 9, -11, 9]",[1],2356033,S_4,1,True
"[1, 13, 16, 0, 10]",[1],-58401100,S_4,1,True
"[1, -11, -11, -8, -5]",[1],-7042111,S_4,1,True
"[1, 9, 13, -4, 6]",[1],-3839620,S_4,1,True
"[1, -3, 5, 6, -5]",[1],-252639,S_4,1/81,False
"[1, -15, -14, 16, -4]",[1],-24074288,S_4,1/4,False
"[1, 14, -7, -1, -15]",[1],-290063231,S_4,1,True
"[1, 15, -1, -1, 8]",[1],-88741452,S_4,1,True
"[1, -2, 16, -5, -13]",[1],-16280963,S_4,1,True
"[1, -15, -9, -14, 6]",[1],-154717128,S_4,1/729,False
"[1, -2, 14, -6, -10]",[1],-7195952,S_4,1,True
"[1, 14, 10, -2, -1]",[2],753728,S_4,1,True
"[1, 5, 3, -5, -11]",[1],-508459,S_4,1,True
"[1, 8, 14, 1, -9]",[1],-105339,S_4,1,True
"[1, -2, -12, 7, 15]",[2],2834717,S_4,1,True
"[1, 14, 11, 6, 3]",[1],-3006912,S_4,1,True
"[1, -4, 1, 15, -14]",[2],-91783,S_4,1,True
"[1, -3, -1, 13, 9]",[2],-128123,S_4,1,True
"[1, 12, -11, -12, -13]",[1],-192833104,S_4,1,True
"[1, 3, -11, 8, 8]",[1],-3048992,S_4,1/4,False
"[1, 15, 13, -2, -14]",[1],-151279336,S_4,1,True
"[1, 12, -8, 3, -12]",[1],-100198731,S_4,1,True
"[1, 11, -12, -12, -14]",[1],-182553836,S_4,1,True
