coefficients,signature,discriminant,gal_group,disc_ratio,ring_int
"[1, 7, 4, -5, -2]","[3, 2]",135209,S_4,1,True
"[1, 7, 4, -5, -1]","[2, 0]",152716,S_4,1,True
"[1, 7, 4, -5, 1]",[2],-6928,S_4,1/4,False
"[1, 7, 4, -5, 2]",[2],-181007,S_4,1,True
"[1, 7, 4, -5, 3]",[1],-415876,S_4,1,True
"[1, 7, 4, -5, 4]",[1],-709999,S_4,1,True
"[1, 7, 4, -5, 5]",[1],-1061840,S_4,1/4,False
"[1, 7, 4, -5, 6]",[1],-1469863,S_4,1,True
"[1, 7, 4, -5, 7]",[1],-1932532,S_4,1,True
"[1, 7, 4, -5, 8]",[1],-2448311,S_4,1,True
"[1, 7, 4, -4, -7]",[2],-1193035,S_4,1,True
"[1, 7, 4, -4, -6]",[1],-794828,S_4,1,True
"[1, 7, 4, -4, -5]",[1],-472387,S_4,1,True
"[1, 7, 4, -4, -4]",[1],-224176,S_4,1/4,False
"[1, 7, 4, -4, -3]",[2],-48659,S_4,1,True
"[1, 7, 4, -4, -1]","[3, 0]",90437,S_4,1,True
"[1, 7, 4, -4, 1]",[3],-42811,S_4,1,True
"[1, 7, 4, -4, 2]","[0, 1]",-207724,S_4,1,True
"[1, 7, 4, -4, 3]",[1],-436115,S_4,1,True
"[1, 7, 4, -4, 4]",[1],-726448,S_4,1/4,False
"[1, 7, 4, -4, 5]",[1],-1077187,S_4,1,True
"[1, 7, 4, -4, 6]",[1],-1486796,S_4,1,True
"[1, 7, 4, -4, 7]",[1],-1953739,S_4,1,True
"[1, 7, 4, -4, 8]",[1],-2476480,S_4,1/64,False
"[1, 7, 4, -3, -8]",[2],-1895743,S_4,1,True
"[1, 7, 4, -3, -7]",[1],-1386312,S_4,1,True
"[1, 7, 4, -3, -6]",[1],-956871,S_4,1,True
"[1, 7, 4, -3, -5]",[1],-605884,S_4,1/4,False
"[1, 7, 4, -3, -4]",[1],-331815,S_4,1,True
"[1, 7, 4, -3, -3]",[1],-133128,S_4,1,True
"[1, 7, 4, -3, -2]",[2],-8287,S_4,1,True
"[1, 7, 4, -3, 1]",[2],-61480,S_4,1,True
"[1, 7, 4, -3, 2]",[1],-216663,S_4,1,True
"[1, 7, 4, -3, 3]",[1],-438012,D_4,1/4,False
"[1, 7, 4, -3, 4]",[1],-723991,S_4,1,True
"[1, 7, 4, -3, 5]",[2],-1073064,S_4,1,True
"[1, 7, 4, -3, 6]",[1],-1483695,S_4,1,True
"[1, 7, 4, -3, 7]",[1],-1954348,S_4,1/4,False
"[1, 7, 4, -3, 8]",[1],-2483487,S_4,1/9,False
"[1, 7, 4, -2, -8]",[1],-2113744,S_4,1/4,False
"[1, 7, 4, -2, -7]",[1],-1569827,S_4,1,True
"[1, 7, 4, -2, -6]",[1],-1108588,S_4,1,True
"[1, 7, 4, -2, -5]",[1],-728491,S_4,1,True
"[1, 7, 4, -2, -4]",[1],-428000,S_4,1/4,False
"[1, 7, 4, -2, -3]",[1],-205579,S_4,1,True
"[1, 7, 4, -2, -2]",[1],-59692,S_4,1,True
"[1, 7, 4, -2, -1]","[4, 1]",11197,S_4,1,True
"[1, 7, 4, -2, 1]",[3],-65875,S_4,1,True
"[1, 7, 4, -2, 2]",[1],-210764,S_4,1,True
"[1, 7, 4, -2, 3]",[1],-424507,S_4,1,True
"[1, 7, 4, -2, 4]","[1, 1]",-705568,S_4,1/4,False
"[1, 7, 4, -2, 5]",[1],-1052411,S_4,1,True
"[1, 7, 4, -2, 6]",[1],-1463500,S_4,1,True
"[1, 7, 4, -2, 7]",[1],-1937299,S_4,1,True
"[1, 7, 4, -2, 8]",[1],-2472272,S_4,1/4,False
"[1, 7, 4, -1, -8]",[1],-2326135,S_4,1,True
"[1, 7, 4, -1, -7]",[1],-1747168,S_4,1/4,False
"[1, 7, 4, -1, -6]","[0, 1]",-1253567,S_4,1,True
"[1, 7, 4, -1, -5]",[1],-843796,S_4,1,True
"[1, 7, 4, -1, -4]",[1],-516319,S_4,1,True
"[1, 7, 4, -1, -3]",[1],-269600,S_4,1/100,False
"[1, 7, 4, -1, -2]","[1, 0]",-102103,S_4,1,True
"[1, 7, 4, -1, -1]",[2],-12292,S_4,1,True
"[1, 7, 4, -1, 2]",[2],-193615,S_4,1,True
"[1, 7, 4, -1, 3]",[1],-399188,S_4,1,True
"[1, 7, 4, -1, 4]",[1],-674767,S_4,1,True
"[1, 7, 4, -1, 5]",[2],-1018816,S_4,1/64,False
"[1, 7, 4, -1, 6]",[1],-1429799,S_4,1,True
"[1, 7, 4, -1, 7]",[1],-1906180,S_4,1,True
"[1, 7, 4, -1, 8]",[2],-2446423,S_4,1,True
"[1, 7, 4, 0, -8]",[1],-2537152,S_4,1/64,False
"[1, 7, 4, 0, -7]",[1],-1922571,S_4,1/9,False
"[1, 7, 4, 0, -6]",[1],-1396044,S_4,1,True
"[1, 7, 4, 0, -5]",[1],-956035,S_4,1,True
"[1, 7, 4, 0, -4]",[1],-601008,S_4,1/4,False
"[1, 7, 4, 0, -3]",[1],-329427,D_4,1/9,False
"[1, 7, 4, 0, -2]",[2],-139756,S_4,1,True
"[1, 7, 4, 0, -1]","[1, 2]",-30459,S_4,1,True
"[1, 7, 4, 0, 1]",[3],-46843,S_4,1,True
"[1, 7, 4, 0, 3]",[2],-366291,S_4,1,True
"[1, 7, 4, 0, 4]",[1],-635824,S_4,1/4,False
"[1, 7, 4, 0, 5]",[1],-976515,S_4,1,True
"[1, 7, 4, 0, 6]",[1],-1386828,S_4,1/9,False
"[1, 7, 4, 0, 7]",[1],-1865227,S_4,1,True
"[1, 7, 4, 0, 8]",[1],-2410176,S_4,1/64,False
"[1, 7, 4, 1, -8]",[1],-2751679,S_4,1,True
"[1, 7, 4, 1, -7]",[1],-2100920,S_4,1,True
"[1, 7, 4, 1, -6]",[1],-1540903,S_4,1,True
"[1, 7, 4, 1, -5]",[1],-1070092,S_4,1/4,False
"[1, 7, 4, 1, -4]","[1, 1]",-686951,S_4,1,True
"[1, 7, 4, 1, -3]",[1],-389944,S_4,1,True
"[1, 7, 4, 1, -2]",[1],-177535,S_4,1,True
"[1, 7, 4, 1, -1]",[2],-48188,S_4,1/4,False
"[1, 7, 4, 1, 1]",[2],-32536,S_4,1,True
"[1, 7, 4, 1, 2]","[0, 2]",-143159,S_4,1,True
"[1, 7, 4, 1, 4]",[2],-593623,S_4,1,True
"[1, 7, 4, 1, 5]",[1],-930392,S_4,1,True
"[1, 7, 4, 1, 6]",[1],-1339471,S_4,1,True
"[1, 7, 4, 1, 7]",[1],-1819324,S_4,1/4,False
"[1, 7, 4, 1, 8]",[1],-2368415,S_4,1/49,False
"[1, 7, 4, 2, -8]",[1],-2975248,S_4,1/4,False
"[1, 7, 4, 2, -7]",[1],-2287747,S_4,1,True
"[1, 7, 4, 2, -6]",[1],-1693676,S_4,1,True
"[1, 7, 4, 2, -5]",[1],-1191499,S_4,1,True
"[1, 7, 4, 2, -4]",[1],-779680,S_4,1/4,False
"[1, 7, 4, 2, -3]",[2],-456683,S_4,1,True
"[1, 7, 4, 2, -2]",[1],-220972,S_4,1,True
"[1, 7, 4, 2, -1]",[2],-71011,S_4,1,True
"[1, 7, 4, 2, 1]",[2],-22195,S_4,1,True
"[1, 7, 4, 2, 2]",[1],-120268,S_4,1,True
"[1, 7, 4, 2, 3]",[2],-297947,S_4,1,True
"[1, 7, 4, 2, 5]",[2],-885979,S_4,1,True
"[1, 7, 4, 2, 6]",[1],-1293260,S_4,1,True
"[1, 7, 4, 2, 7]",[1],-1774003,S_4,1,True
"[1, 7, 4, 2, 8]",[1],-2326672,S_4,1/4,False
"[1, 7, 4, 3, -8]",[1],-3214039,S_4,1,True
"[1, 7, 4, 3, -7]",[1],-2489232,S_4,1/4,False
"[1, 7, 4, 3, -6]",[1],-1860543,S_4,1/9,False
"[1, 7, 4, 3, -5]",[1],-1326436,S_4,1,True
"[1, 7, 4, 3, -4]",[1],-885375,S_4,1/9,False
"[1, 7, 4, 3, -2]",[1],-276247,S_4,1,True
"[1, 7, 4, 3, -1]",[2],-105108,S_4,1,True
"[1, 7, 4, 3, 1]",[2],-22000,D_4,1/16,False
"[1, 7, 4, 3, 2]",[1],-106959,S_4,1,True
"[1, 7, 4, 3, 3]",[1],-274212,S_4,1/9,False
"[1, 7, 4, 3, 4]",[2],-522223,S_4,1,True
"[1, 7, 4, 3, 6]",[2],-1254375,S_4,1/25,False
"[1, 7, 4, 3, 7]",[1],-1735444,S_4,1,True
"[1, 7, 4, 3, 8]",[1],-2291127,S_4,1,True
"[1, 7, 4, 4, -8]",[1],-3474880,S_4,1/64,False
"[1, 7, 4, 4, -7]",[1],-2712203,S_4,1,True
"[1, 7, 4, 4, -6]",[1],-2048332,S_4,1,True
"[1, 7, 4, 4, -5]",[1],-1481731,S_4,1,True
"[1, 7, 4, 4, -4]",[2],-1010864,S_4,1/4,False
"[1, 7, 4, 4, -3]",[1],-634195,S_4,1,True
"[1, 7, 4, 4, -2]",[1],-350188,S_4,1,True
"[1, 7, 4, 4, -1]","[0, 2]",-157307,S_4,1,True
"[1, 7, 4, 4, 1]",[2],-38779,S_4,1,True
"[1, 7, 4, 4, 2]",[1],-110060,S_4,1,True
"[1, 7, 4, 4, 3]",[1],-266323,S_4,1,True
"[1, 7, 4, 4, 4]",[1],-506032,S_4,1/4,False
"[1, 7, 4, 4, 5]",[2],-827651,S_4,1,True
"[1, 7, 4, 4, 7]",[2],-1710475,S_4,1/25,False
"[1, 7, 4, 4, 8]",[1],-2268608,S_4,1/64,False
"[1, 7, 4, 5, -8]",[1],-3765247,S_4,1,True
"[1, 7, 4, 5, -7]",[1],-2964136,S_4,1,True
"[1, 7, 4, 5, -6]",[1],-2264519,S_4,1,True
"[1, 7, 4, 5, -5]",[1],-1664860,S_4,1/4,False
"[1, 7, 4, 5, -4]",[1],-1163623,S_4,1,True
"[1, 7, 4, 5, -3]",[1],-759272,S_4,1,True
"[1, 7, 4, 5, -2]",[1],-450271,S_4,1,True
"[1, 7, 4, 5, -1]",[2],-235084,S_4,1/4,False
"[1, 7, 4, 5, 1]",[2],-80008,S_4,1,True
"[1, 7, 4, 5, 2]",[1],-137047,S_4,1,True
"[1, 7, 4, 5, 3]",[1],-281756,S_4,1/4,False
"[1, 7, 4, 5, 4]",[1],-512599,S_4,1,True
"[1, 7, 4, 5, 5]",[1],-828040,S_4,1,True
"[1, 7, 4, 5, 6]","[2, 0]",-1226543,S_4,1,True
"[1, 7, 4, 5, 8]",[2],-2266591,S_4,1,True
"[1, 7, 4, 6, -8]",[1],-4093264,S_4,1/196,False
"[1, 7, 4, 6, -7]",[1],-3253155,S_4,1,True
"[1, 7, 4, 6, -6]",[1],-2517228,S_4,1,True
"[1, 7, 4, 6, -5]",[2],-1883947,S_4,1,True
"[1, 7, 4, 6, -4]",[1],-1351776,S_4,1/4,False
"[1, 7, 4, 6, -3]",[1],-919179,S_4,1,True
"[1, 7, 4, 6, -2]",[1],-584620,S_4,1,True
"[1, 7, 4, 6, -1]",[2],-346563,S_4,1/9,False
"[1, 7, 4, 6, 1]","[1, 2]",-153811,S_4,1,True
"[1, 7, 4, 6, 2]",[1],-196044,S_4,1,True
"[1, 7, 4, 6, 3]",[1],-328635,S_4,1,True
"[1, 7, 4, 6, 4]",[1],-550048,S_4,1/4,False
"[1, 7, 4, 6, 5]",[1],-858747,S_4,1,True
"[1, 7, 4, 6, 6]",[1],-1253196,S_4,1,True
"[1, 7, 4, 6, 7]",[2],-1731859,S_4,1,True
"[1, 7, 4, 7, -8]",[1],-4467703,S_4,1,True
"[1, 7, 4, 7, -7]",[1],-3588032,S_4,1/64,False
"[1, 7, 4, 7, -6]",[1],-2815231,S_4,1,True
"[1, 7, 4, 7, -5]","[0, 1]",-2147764,S_4,1,True
"[1, 7, 4, 7, -4]",[1],-1584095,S_4,1,True
"[1, 7, 4, 7, -3]",[1],-1122688,S_4,1/16,False
"[1, 7, 4, 7, -2]",[1],-762007,S_4,1,True
"[1, 7, 4, 7, -1]",[2],-500516,S_4,1,True
"[1, 7, 4, 7, 1]",[2],-268960,D_4,1/4,False
"[1, 7, 4, 7, 2]","[1, 1]",-295823,S_4,1,True
"[1, 7, 4, 7, 4]",[1],-627151,S_4,1,True
"[1, 7, 4, 7, 5]",[1],-928544,S_4,1/4,False
"[1, 7, 4, 7, 6]",[1],-1318375,S_4,1/25,False
"[1, 7, 4, 7, 7]",[1],-1795108,S_4,1,True
"[1, 7, 4, 7, 8]",[2],-2357207,S_4,1,True
"[1, 7, 4, 8, -7]",[1],-3978187,S_4,1,True
"[1, 7, 4, 8, -6]",[2],-3167948,S_4,1/49,False
"[1, 7, 4, 8, -5]",[1],-2465731,S_4,1,True
"[1, 7, 4, 8, -4]",[1],-1870000,S_4,1/100,False
"[1, 7, 4, 8, -3]","[0, 1]",-1379219,S_4,1/2809,False
"[1, 7, 4, 8, -2]",[1],-991852,S_4,1,True
"[1, 7, 4, 8, -1]",[2],-706363,S_4,1,True
"[1, 7, 4, 8, 1]","[1, 2]",-434875,S_4,1,True
"[1, 7, 4, 8, 2]",[1],-445804,S_4,1,True
"[1, 7, 4, 8, 3]",[1],-552467,S_4,1,True
"[1, 7, 4, 8, 4]",[1],-753328,S_4,1/4,False
"[1, 7, 4, 8, 5]",[1],-1046851,S_4,1,True
"[1, 7, 4, 8, 6]",[1],-1431500,S_4,1,True
"[1, 7, 4, 8, 7]",[1],-1905739,S_4,1,True
"[1, 7, 4, 8, 8]",[1],-2468032,S_4,1/64,False
"[1, 7, 5, -8, -8]",[2],-245472,S_4,1/4,False
"[1, 7, 5, -8, -6]",[3],201772,S_4,1,True
"[1, 7, 5, -8, -4]",[2],436192,S_4,1/4,False
"[1, 7, 5, -8, -3]","[0, 1]",477433,S_4,1,True
"[1, 7, 5, -8, -2]",[1],470076,S_4,1,True
"[1, 7, 5, -8, -1]",[2],415657,S_4,1,True
"[1, 7, 5, -8, 1]","[2, 3]",171777,S_4,1,True
"[1, 7, 5, -8, 2]",[1],-14612,S_4,1,True
"[1, 7, 5, -8, 3]",[2],-241919,S_4,1,True
"[1, 7, 5, -8, 5]",[2],-813143,S_4,1,True
"[1, 7, 5, -8, 6]",[1],-1153988,S_4,1,True
"[1, 7, 5, -8, 7]",[1],-1529607,S_4,1,True
"[1, 7, 5, -8, 8]",[1],-1938464,S_4,1/4,False
"[1, 7, 5, -7, -8]",[1],-505836,S_4,1,True
"[1, 7, 5, -7, -7]",[4],-224203,S_4,1,True
"[1, 7, 5, -7, -5]",[5],168309,S_4,1,True
"[1, 7, 5, -7, -4]",[2],282260,S_4,1,True
"[1, 7, 5, -7, -3]",[1],343389,S_4,1,True
"[1, 7, 5, -7, -2]",[1],353232,S_4,1/4,False
"[1, 7, 5, -7, -1]","[0, 2]",313325,S_4,1,True
"[1, 7, 5, -7, 1]",[2],90405,D_4,1,True
"[1, 7, 5, -7, 2]",[1],-89536,S_4,1/64,False
"[1, 7, 5, -7, 3]",[1],-313083,S_4,1/9,False
"[1, 7, 5, -7, 4]",[1],-578700,S_4,1,True
"[1, 7, 5, -7, 5]",[2],-884851,S_4,1,True
"[1, 7, 5, -7, 7]",[2],-1612611,S_4,1,True
"[1, 7, 5, -7, 8]",[1],-2031148,S_4,1,True
"[1, 7, 5, -6, -8]",[2],-756332,S_4,1/4,False
"[1, 7, 5, -6, -6]",[3],-190200,S_4,1,True
"[1, 7, 5, -6, -4]",[2],141604,S_4,1/4,False
"[1, 7, 5, -6, -3]",[1],223473,S_4,1,True
"[1, 7, 5, -6, -2]",[1],251368,S_4,1,True
"[1, 7, 5, -6, -1]","[0, 3]",226825,S_4,1,True
"[1, 7, 5, -6, 1]","[0, 3, 3]",26569,A_4,1,True
"[1, 7, 5, -6, 2]",[1],-146072,S_4,1,True
"[1, 7, 5, -6, 3]",[1],-365007,S_4,1,True
"[1, 7, 5, -6, 4]",[1],-628700,S_4,1/4,False
"[1, 7, 5, -6, 5]",[1],-935615,S_4,1,True
"[1, 7, 5, -6, 6]",[1],-1284216,S_4,1,True
"[1, 7, 5, -6, 7]",[2],-1672967,S_4,1,True
"[1, 7, 5, -5, -7]",[2],-651731,S_4,1,True
"[1, 7, 5, -5, -6]",[1],-369068,S_4,1/49,False
"[1, 7, 5, -5, -5]",[2],-147675,S_4,1,True
"[1, 7, 5, -5, -3]","[1, 3]",117445,S_4,1,True
"[1, 7, 5, -5, -2]",[1],164244,S_4,1,True
"[1, 7, 5, -5, -1]",[2],155917,S_4,1,True
"[1, 7, 5, -5, 1]",[2],-19971,S_4,1/9,False
"[1, 7, 5, -5, 2]",[1],-184460,S_4,1,True
"[1, 7, 5, -5, 3]",[1],-397931,S_4,1,True
"[1, 7, 5, -5, 4]",[1],-658848,S_4,1/4,False
"[1, 7, 5, -5, 5]",[2],-965675,S_4,1,True
"[1, 7, 5, -5, 7]",[2],-1710915,S_4,1,True
"[1, 7, 5, -5, 8]",[1],-2146256,S_4,1/4,False
"[1, 7, 5, -4, -8]",[2],-1229328,S_4,1/4,False
"[1, 7, 5, -4, -7]",[1],-850663,S_4,1,True
"[1, 7, 5, -4, -6]",[1],-537492,S_4,1,True
"[1, 7, 5, -4, -5]",[1],-288279,S_4,1/81,False
"[1, 7, 5, -4, -4]",[2],-101488,S_4,1/16,False
"[1, 7, 5, -4, -2]",[2],90972,D_4,1,True
"[1, 7, 5, -4, -1]","[0, 2]",99713,S_4,1,True
"[1, 7, 5, -4, 1]",[2],-50103,S_4,1,True
"[1, 7, 5, -4, 2]",[1],-205588,S_4,1,True
"[1, 7, 5, -4, 3]",[1],-412743,S_4,1,True
"[1, 7, 5, -4, 4]",[1],-670032,S_4,1/324,False
"[1, 7, 5, -4, 5]",[1],-975919,S_4,1,True
"[1, 7, 5, -4, 6]",[1],-1328868,S_4,1/9,False
"[1, 7, 5, -4, 7]",[1],-1727343,S_4,1,True
"[1, 7, 5, -4, 8]",[1],-2169808,S_4,1/4,False
"[1, 7, 5, -3, -8]",[1],-1454252,S_4,1,True
"[1, 7, 5, -3, -7]",[1],-1041539,S_4,1,True
"[1, 7, 5, -3, -6]",[1],-697008,S_4,1/4,False
"[1, 7, 5, -3, -5]",[1],-419123,S_4,1,True
"[1, 7, 5, -3, -4]",[1],-206348,S_4,1,True
"[1, 7, 5, -3, -3]",[2],-57147,S_4,1,True
"[1, 7, 5, -3, -1]","[3, 0, 3, 1]",56677,S_4,1,True
"[1, 7, 5, -3, 1]",[3],-65363,S_4,1,True
"[1, 7, 5, -3, 2]",[1],-210992,S_4,1/4,False
"[1, 7, 5, -3, 3]",[1],-410979,S_4,1,True
"[1, 7, 5, -3, 4]",[1],-663788,S_4,1,True
"[1, 7, 5, -3, 5]",[1],-967883,S_4,1,True
"[1, 7, 5, -3, 6]",[1],-1321728,S_4,1/64,False
"[1, 7, 5, -3, 7]",[1],-1723787,S_4,1,True
"[1, 7, 5, -3, 8]",[1],-2172524,S_4,1,True
"[1, 7, 5, -2, -8]",[1],-1674156,S_4,1/4,False
"[1, 7, 5, -2, -7]","[1, 1]",-1226543,S_4,1,True
"[1, 7, 5, -2, -6]",[1],-849800,S_4,1,True
"[1, 7, 5, -2, -5]",[1],-542391,S_4,1,True
"[1, 7, 5, -2, -4]",[1],-302780,S_4,1/4,False
"[1, 7, 5, -2, -3]",[1],-129431,S_4,1,True
"[1, 7, 5, -2, -2]",[2],-20808,D_4,1/9,False
"[1, 7, 5, -2, 1]",[2],-67935,S_4,1,True
"[1, 7, 5, -2, 2]",[1],-202856,S_4,1,True
"[1, 7, 5, -2, 3]","[0, 1]",-394823,S_4,1,True
"[1, 7, 5, -2, 4]",[1],-642300,S_4,1/4,False
"[1, 7, 5, -2, 5]",[1],-943751,S_4,1,True
"[1, 7, 5, -2, 6]",[1],-1297640,S_4,1,True
"[1, 7, 5, -2, 7]",[1],-1702431,S_4,1/9,False
"[1, 7, 5, -2, 8]",[1],-2156588,S_4,1/196,False
"[1, 7, 5, -1, -8]",[1],-1891872,S_4,1/4,False
"[1, 7, 5, -1, -7]",[1],-1408507,S_4,1,True
"[1, 7, 5, -1, -6]",[1],-998700,S_4,1,True
"[1, 7, 5, -1, -5]",[1],-660915,S_4,1,True
"[1, 7, 5, -1, -4]",[1],-393616,S_4,1/4,False
"[1, 7, 5, -1, -3]","[1, 0]",-195267,S_4,1,True
"[1, 7, 5, -1, -2]",[1],-64332,S_4,1,True
"[1, 7, 5, -1, -1]","[5, 2]",725,D_4,1,True
"[1, 7, 5, -1, 1]",[3],-60651,S_4,1,True
"[1, 7, 5, -1, 2]",[1],-184012,S_4,1,True
"[1, 7, 5, -1, 3]",[1],-367107,S_4,1,True
"[1, 7, 5, -1, 4]",[1],-608400,D_4,1/4,False
"[1, 7, 5, -1, 5]",[1],-906355,S_4,1,True
"[1, 7, 5, -1, 6]",[1],-1259436,S_4,1,True
"[1, 7, 5, -1, 7]",[1],-1666107,S_4,1,True
"[1, 7, 5, -1, 8]",[1],-2124832,S_4,1/4,False
"[1, 7, 5, 0, -8]",[1],-2110880,S_4,1/4,False
"[1, 7, 5, 0, -7]",[1],-1590911,S_4,1,True
"[1, 7, 5, 0, -6]",[1],-1147188,S_4,1,True
"[1, 7, 5, 0, -5]",[1],-778175,S_4,1,True
"[1, 7, 5, 0, -4]",[1],-482336,S_4,1/4,False
"[1, 7, 5, 0, -3]",[1],-258135,S_4,1,True
"[1, 7, 5, 0, -2]",[1],-104036,S_4,1,True
"[1, 7, 5, 0, -1]",[2],-18503,S_4,1,True
"[1, 7, 5, 0, 2]",[2],-157940,S_4,1,True
"[1, 7, 5, 0, 3]",[1],-331311,S_4,1,True
"[1, 7, 5, 0, 4]",[1],-565568,S_4,1/16,False
"[1, 7, 5, 0, 5]","[0, 1]",-859175,S_4,1,True
"[1, 7, 5, 0, 6]",[1],-1210596,S_4,1,True
"[1, 7, 5, 0, 7]",[1],-1618295,S_4,1,True
"[1, 7, 5, 0, 8]",[1],-2080736,S_4,1/4,False
"[1, 7, 5, 1, -8]",[1],-2335308,S_4,1,True
"[1, 7, 5, 1, -7]",[1],-1777883,S_4,1,True
"[1, 7, 5, 1, -6]",[1],-1299392,S_4,1/64,False
"[1, 7, 5, 1, -5]",[1],-898299,S_4,1/9,False
"[1, 7, 5, 1, -4]",[1],-573068,S_4,1,True
"[1, 7, 5, 1, -3]",[1],-322163,S_4,1,True
"[1, 7, 5, 1, -2]","[1, 0]",-144048,S_4,1/4,False
"[1, 7, 5, 1, -1]",[2],-37187,S_4,1,True
"[1, 7, 5, 1, 1]",[3],-31083,S_4,1,True
"[1, 7, 5, 1, 3]",[2],-291563,S_4,1,True
"[1, 7, 5, 1, 4]",[1],-517932,S_4,1/9,False
"[1, 7, 5, 1, 5]",[1],-806339,S_4,1,True
"[1, 7, 5, 1, 6]",[1],-1155248,S_4,1/4,False
"[1, 7, 5, 1, 7]",[1],-1563123,S_4,1,True
"[1, 7, 5, 1, 8]",[1],-2028428,S_4,1,True
"[1, 7, 5, 2, -8]",[1],-2569932,S_4,1/4,False
"[1, 7, 5, 2, -7]","[0, 1]",-1974199,S_4,1,True
"[1, 7, 5, 2, -6]",[1],-1460088,S_4,1/9,False
"[1, 7, 5, 2, -5]",[1],-1026063,S_4,1,True
"[1, 7, 5, 2, -4]",[1],-670588,S_4,1/4,False
