coefficients,signature,discriminant
"[1, -4, -6, -1, 8]",[1],-1418027
"[1, -4, -6, 0, -8]",[1],-2029568
"[1, -4, -6, 0, -7]",[1],-1571584
"[1, -4, -6, 0, -6]",[1],-1175040
"[1, -4, -6, 0, -5]",[2],-838400
"[1, -4, -6, 0, -4]","[2, 0]",-560128
"[1, -4, -6, 0, -3]",[1],-338688
"[1, -4, -6, 0, -2]",[1],-172544
"[1, -4, -6, 0, -1]",[2],-60160
"[1, -4, -6, 0, 2]",[3],-30208
"[1, -4, -6, 0, 3]",[1],-117504
"[1, -4, -6, 0, 4]",[1],-250880
"[1, -4, -6, 0, 5]",[1],-428800
"[1, -4, -6, 0, 6]",[2],-649728
"[1, -4, -6, 0, 7]",[1],-912128
"[1, -4, -6, 0, 8]","[2, 0]",-1214464
"[1, -4, -6, 1, -8]",[1],-2118091
"[1, -4, -6, 1, -7]",[1],-1654155
"[1, -4, -6, 1, -6]",[1],-1250123
"[1, -4, -6, 1, -5]",[1],-904459
"[1, -4, -6, 1, -4]",[1],-615627
"[1, -4, -6, 1, -3]",[1],-382091
"[1, -4, -6, 1, -2]",[1],-202315
"[1, -4, -6, 1, -1]",[2],-74763
"[1, -4, -6, 1, 1]",[3],29813
"[1, -4, -6, 1, 3]",[3],-56075
"[1, -4, -6, 1, 4]",[2],-166603
"[1, -4, -6, 1, 5]",[1],-320139
"[1, -4, -6, 1, 6]",[1],-515147
"[1, -4, -6, 1, 7]",[2],-750091
"[1, -4, -6, 2, -8]",[1],-2184624
"[1, -4, -6, 2, -7]",[1],-1716656
"[1, -4, -6, 2, -6]",[1],-1307056
"[1, -4, -6, 2, -5]",[1],-954288
"[1, -4, -6, 2, -4]",[1],-656816
"[1, -4, -6, 2, -3]",[1],-413104
"[1, -4, -6, 2, -2]",[2],-221616
"[1, -4, -6, 2, -1]",[2],-80816
"[1, -4, -6, 2, 1]","[3, 0, 0]",54864
"[1, -4, -6, 2, 2]",[3],52816
"[1, -4, -6, 2, 4]",[2],-83376
"[1, -4, -6, 2, 5]",[1],-214448
"[1, -4, -6, 2, 6]",[2],-385456
"[1, -4, -6, 2, 8]",[2],-841136
"[1, -4, -6, 3, -8]",[1],-2226011
"[1, -4, -6, 3, -7]",[1],-1755931
"[1, -4, -6, 3, -6]",[1],-1342683
"[1, -4, -6, 3, -5]","[1, 1]",-984731
"[1, -4, -6, 3, -4]",[1],-680539
"[1, -4, -6, 3, -3]",[1],-428571
"[1, -4, -6, 3, -2]",[1],-227291
"[1, -4, -6, 3, -1]",[2],-75163
"[1, -4, -6, 3, 1]","[2, 3, 0]",87781
"[1, -4, -6, 3, 2]",[1],101669
"[1, -4, -6, 3, 3]","[2, 0]",72549
"[1, -4, -6, 3, 5]",[3],-108571
"[1, -4, -6, 3, 7]",[2],-443291
"[1, -4, -6, 3, 8]",[1],-664411
"[1, -4, -6, 4, -8]",[1],-2239744
"[1, -4, -6, 4, -7]",[1],-1769472
"[1, -4, -6, 4, -6]",[1],-1354496
"[1, -4, -6, 4, -5]",[1],-993280
"[1, -4, -6, 4, -4]",[1],-684288
"[1, -4, -6, 4, -3]",[1],-425984
"[1, -4, -6, 4, -2]",[1],-216832
"[1, -4, -6, 4, -1]",[2],-55296
"[1, -4, -6, 4, 1]",[4],131072
"[1, -4, -6, 4, 2]",[1],158976
"[1, -4, -6, 4, 3]","[0, 2, 0]",145408
"[1, -4, -6, 4, 4]","[4, 1]",91904
"[1, -4, -6, 4, 6]",[4],-128768
"[1, -4, -6, 4, 7]",[1],-292864
"[1, -4, -6, 4, 8]",[2],-490752
"[1, -4, -6, 5, -8]",[1],-2223963
"[1, -4, -6, 5, -7]",[1],-1755419
"[1, -4, -6, 5, -6]",[1],-1340635
"[1, -4, -6, 5, -5]",[1],-978075
"[1, -4, -6, 5, -4]",[1],-666203
"[1, -4, -6, 5, -3]",[1],-403483
"[1, -4, -6, 5, -2]",[1],-188379
"[1, -4, -6, 5, -1]",[3],-19355
"[1, -4, -6, 5, 1]","[0, 4, 2, 0, 0]",186597
"[1, -4, -6, 5, 2]",[1],226597
"[1, -4, -6, 5, 3]",[2],226661
"[1, -4, -6, 5, 5]",[3],113125
"[1, -4, -6, 5, 7]",[2],-141723
"[1, -4, -6, 5, 8]",[1],-318299
"[1, -4, -6, 6, -8]",[1],-2177456
"[1, -4, -6, 6, -7]",[1],-1712560
"[1, -4, -6, 6, -6]",[2],-1299888
"[1, -4, -6, 6, -4]",[2],-625072
"[1, -4, -6, 6, -3]",[1],-359856
"[1, -4, -6, 6, -2]",[1],-140720
"[1, -4, -6, 6, -1]","[0, 3]",33872
"[1, -4, -6, 6, 1]","[3, 0]",255568
"[1, -4, -6, 6, 2]","[1, 2]",305744
"[1, -4, -6, 6, 4]",[4],292432
"[1, -4, -6, 6, 5]","[0, 1]",232016
"[1, -4, -6, 6, 6]",[2],137808
"[1, -4, -6, 6, 8]",[2],-145840
"[1, -4, -6, 7, -8]",[1],-2099659
"[1, -4, -6, 7, -7]",[1],-1640331
"[1, -4, -6, 7, -6]",[1],-1231691
"[1, -4, -6, 7, -5]",[1],-872203
"[1, -4, -6, 7, -4]",[1],-560331
"[1, -4, -6, 7, -3]",[1],-294539
"[1, -4, -6, 7, -2]",[1],-73291
"[1, -4, -6, 7, -1]",[3],104949
"[1, -4, -6, 7, 1]",[4],338549
"[1, -4, -6, 7, 3]",[2],418549
"[1, -4, -6, 7, 4]","[1, 1]",404789
"[1, -4, -6, 7, 5]",[1],357237
"[1, -4, -6, 7, 6]","[2, 1, 0]",277429
"[1, -4, -6, 7, 7]",[2],166901
"[1, -4, -6, 8, -7]",[2],-1538816
"[1, -4, -6, 8, -6]",[1],-1136128
"[1, -4, -6, 8, -5]","[2, 1]",-781056
"[1, -4, -6, 8, -4]",[1],-472064
"[1, -4, -6, 8, -3]",[1],-207616
"[1, -4, -6, 8, -2]","[1, 2]",13824
"[1, -4, -6, 8, -1]",[2],193792
"[1, -4, -6, 8, 2]",[2],500224
"[1, -4, -6, 8, 3]",[1],529664
"[1, -4, -6, 8, 4]",[1],525312
"[1, -4, -6, 8, 5]",[2],488704
"[1, -4, -6, 8, 6]","[0, 1]",421376
"[1, -4, -6, 8, 7]",[2],324864
"[1, -4, -5, -8, -7]",[2],-807088
"[1, -4, -5, -8, -6]",[1],-557792
"[1, -4, -5, -8, -5]",[1],-373264
"[1, -4, -5, -8, -4]",[1],-251968
"[1, -4, -5, -8, -3]",[1],-192368
"[1, -4, -5, -8, -2]",[1],-192928
"[1, -4, -5, -8, -1]",[2],-252112
"[1, -4, -5, -8, 1]",[2],-540208
"[1, -4, -5, -8, 2]",[1],-766048
"[1, -4, -5, -8, 3]",[1],-1044368
"[1, -4, -5, -8, 4]",[1],-1373632
"[1, -4, -5, -8, 5]",[1],-1752304
"[1, -4, -5, -8, 6]",[1],-2178848
"[1, -4, -5, -8, 7]",[1],-2651728
"[1, -4, -5, -8, 8]",[1],-3169408
"[1, -4, -5, -7, -8]",[2],-1145167
"[1, -4, -5, -7, -6]",[2],-549775
"[1, -4, -5, -7, -5]",[1],-347695
"[1, -4, -5, -7, -4]",[1],-207311
"[1, -4, -5, -7, -3]",[1],-127087
"[1, -4, -5, -7, -2]",[1],-105487
"[1, -4, -5, -7, -1]",[2],-140975
"[1, -4, -5, -7, 1]",[2],-377071
"[1, -4, -5, -7, 2]",[1],-574607
"[1, -4, -5, -7, 3]",[1],-823087
"[1, -4, -5, -7, 4]","[0, 1]",-1120975
"[1, -4, -5, -7, 5]",[1],-1466735
"[1, -4, -5, -7, 6]",[1],-1858831
"[1, -4, -5, -7, 7]",[1],-2295727
"[1, -4, -5, -7, 8]",[1],-2775887
"[1, -4, -5, -6, -8]",[1],-1194592
"[1, -4, -5, -6, -7]",[2],-851664
"[1, -4, -5, -6, -5]",[2],-353968
"[1, -4, -5, -6, -4]",[1],-196128
"[1, -4, -5, -6, -3]","[0, 1]",-96912
"[1, -4, -5, -6, -2]",[1],-54784
"[1, -4, -5, -6, 1]",[2],-255568
"[1, -4, -5, -6, 2]",[1],-426432
"[1, -4, -5, -6, 3]",[1],-646704
"[1, -4, -5, -6, 4]",[1],-914848
"[1, -4, -5, -6, 5]",[1],-1229328
"[1, -4, -5, -6, 6]",[1],-1588608
"[1, -4, -5, -6, 7]",[1],-1991152
"[1, -4, -5, -6, 8]",[1],-2435424
"[1, -4, -5, -5, -8]",[1],-1263055
"[1, -4, -5, -5, -7]",[1],-908911
"[1, -4, -5, -5, -6]",[2],-616463
"[1, -4, -5, -5, -4]",[2],-210511
"[1, -4, -5, -5, -3]",[1],-93935
"[1, -4, -5, -5, -2]",[1],-32911
"[1, -4, -5, -5, -1]","[0, 3]",-25903
"[1, -4, -5, -5, 1]","[1, 2]",-167791
"[1, -4, -5, -5, 2]",[1],-313615
"[1, -4, -5, -5, 3]",[1],-507311
"[1, -4, -5, -5, 4]",[1],-747343
"[1, -4, -5, -5, 5]",[1],-1032175
"[1, -4, -5, -5, 6]",[1],-1360271
"[1, -4, -5, -5, 7]",[1],-1730095
"[1, -4, -5, -5, 8]",[1],-2140111
"[1, -4, -5, -4, -8]",[1],-1343296
"[1, -4, -5, -4, -7]",[1],-979568
"[1, -4, -5, -4, -5]",[2],-431056
"[1, -4, -5, -4, -3]",[2],-110896
"[1, -4, -5, -4, -2]",[1],-32608
"[1, -4, -5, -4, -1]",[2],-6800
"[1, -4, -5, -4, 1]",[2],-106480
"[1, -4, -5, -4, 2]",[1],-228896
"[1, -4, -5, -4, 3]",[1],-397648
"[1, -4, -5, -4, 4]",[1],-611200
"[1, -4, -5, -4, 5]",[1],-868016
"[1, -4, -5, -4, 6]",[1],-1166560
"[1, -4, -5, -4, 7]",[1],-1505296
"[1, -4, -5, -4, 8]",[1],-1882688
"[1, -4, -5, -3, -8]",[2],-1428703
"[1, -4, -5, -3, -7]",[1],-1057023
"[1, -4, -5, -3, -6]",[1],-743967
"[1, -4, -5, -3, -5]",[1],-487999
"[1, -4, -5, -3, -4]",[2],-287583
"[1, -4, -5, -3, -2]","[2, 1]",-47263
"[1, -4, -5, -3, -1]","[0, 2]",-4287
"[1, -4, -5, -3, 1]","[1, 2]",-65023
"[1, -4, -5, -3, 2]",[1],-165663
"[1, -4, -5, -3, 3]",[1],-311103
"[1, -4, -5, -3, 4]",[1],-499807
"[1, -4, -5, -3, 5]",[1],-730239
"[1, -4, -5, -3, 6]",[1],-1000863
"[1, -4, -5, -3, 7]",[1],-1310143
"[1, -4, -5, -3, 8]",[1],-1656543
"[1, -4, -5, -2, -8]",[1],-1513312
"[1, -4, -5, -2, -7]",[1],-1135312
"[1, -4, -5, -2, -6]",[1],-814400
"[1, -4, -5, -2, -5]",[1],-549040
"[1, -4, -5, -2, -4]",[1],-337696
"[1, -4, -5, -2, -3]",[2],-178832
"[1, -4, -5, -2, -1]",[3],-12400
"[1, -4, -5, -2, 1]",[2],-37456
"[1, -4, -5, -2, 2]",[1],-117952
"[1, -4, -5, -2, 3]",[1],-241712
"[1, -4, -5, -2, 4]",[1],-407200
"[1, -4, -5, -2, 5]",[1],-612880
"[1, -4, -5, -2, 6]",[1],-857216
"[1, -4, -5, -2, 7]",[1],-1138672
"[1, -4, -5, -2, 8]",[1],-1455712
"[1, -4, -5, -1, -8]",[1],-1591807
"[1, -4, -5, -1, -7]",[1],-1209119
"[1, -4, -5, -1, -6]",[1],-881983
"[1, -4, -5, -1, -5]","[1, 0]",-608863
"[1, -4, -5, -1, -4]",[1],-388223
"[1, -4, -5, -1, -3]",[1],-218527
"[1, -4, -5, -1, -2]",[2],-98239
"[1, -4, -5, -1, 1]",[2],-18463
"[1, -4, -5, -1, 2]",[1],-80447
"[1, -4, -5, -1, 3]",[1],-184159
"[1, -4, -5, -1, 4]",[2],-328063
"[1, -4, -5, -1, 6]",[2],-730303
"[1, -4, -5, -1, 7]","[0, 1]",-985567
"[1, -4, -5, -1, 8]",[2],-1274879
"[1, -4, -5, 0, -8]",[1],-1659520
"[1, -4, -5, 0, -7]",[1],-1273776
"[1, -4, -5, 0, -6]",[1],-942048
"[1, -4, -5, 0, -5]",[1],-662800
"[1, -4, -5, 0, -4]",[1],-434496
"[1, -4, -5, 0, -3]",[1],-255600
"[1, -4, -5, 0, -2]",[1],-124576
"[1, -4, -5, 0, -1]",[4],-39888
"[1, -4, -5, 0, 1]",[4],-3376
"[1, -4, -5, 0, 2]",[1],-48480
"[1, -4, -5, 0, 3]",[1],-133776
"[1, -4, -5, 0, 4]","[0, 1]",-257728
"[1, -4, -5, 0, 5]",[1],-418800
"[1, -4, -5, 0, 6]",[1],-615456
"[1, -4, -5, 0, 7]",[2],-846160
"[1, -4, -5, 1, -8]",[1],-1712431
"[1, -4, -5, 1, -7]",[1],-1325263
"[1, -4, -5, 1, -6]",[2],-990575
"[1, -4, -5, 1, -4]",[2],-472495
"[1, -4, -5, 1, -3]",[1],-286031
"[1, -4, -5, 1, -2]",[1],-145903
"[1, -4, -5, 1, -1]","[2, 0]",-50575
"[1, -4, -5, 1, 2]",[2],-18031
"[1, -4, -5, 1, 3]",[1],-86543
"[1, -4, -5, 1, 4]",[1],-192175
"[1, -4, -5, 1, 5]",[1],-333391
"[1, -4, -5, 1, 6]",[2],-508655
"[1, -4, -5, 1, 8]",[2],-955183
"[1, -4, -5, 2, -8]",[1],-1747168
"[1, -4, -5, 2, -7]",[1],-1360208
"[1, -4, -5, 2, -6]",[1],-1024192
"[1, -4, -5, 2, -5]",[1],-737584
"[1, -4, -5, 2, -4]",[1],-498848
"[1, -4, -5, 2, -3]",[1],-306448
"[1, -4, -5, 2, -2]",[1],-158848
"[1, -4, -5, 2, -1]",[2],-54512
"[1, -4, -5, 2, 1]",[3],30512
"[1, -4, -5, 2, 3]",[2],-39088
"[1, -4, -5, 2, 4]",[1],-128032
"[1, -4, -5, 2, 5]",[2],-251024
"[1, -4, -5, 2, 7]",[2],-593008
"[1, -4, -5, 2, 8]",[1],-808928
"[1, -4, -5, 3, -8]",[1],-1761007
"[1, -4, -5, 3, -7]",[1],-1375887
"[1, -4, -5, 3, -6]",[1],-1040175
"[1, -4, -5, 3, -5]",[1],-752335
"[1, -4, -5, 3, -4]",[1],-510831
"[1, -4, -5, 3, -3]","[0, 1]",-314127
"[1, -4, -5, 3, -2]",[1],-160687
"[1, -4, -5, 3, -1]",[2],-48975
"[1, -4, -5, 3, 1]","[3, 3]",55409
"[1, -4, -5, 3, 2]",[2],51153
"[1, -4, -5, 3, 4]",[3],-62575
"[1, -4, -5, 3, 6]",[2],-306351
"[1, -4, -5, 3, 7]",[1],-473167
"[1, -4, -5, 3, 8]",[1],-667887
"[1, -4, -5, 4, -8]",[1],-1751872
"[1, -4, -5, 4, -7]",[1],-1370224
"[1, -4, -5, 4, -6]",[1],-1036448
"[1, -4, -5, 4, -5]",[1],-749008
"[1, -4, -5, 4, -4]",[1],-506368
"[1, -4, -5, 4, -3]",[1],-306992
"[1, -4, -5, 4, -2]",[1],-149344
"[1, -4, -5, 4, -1]",[2],-31888
"[1, -4, -5, 4, 1]",[2],88592
"[1, -4, -5, 4, 2]",[1],94688
"[1, -4, -5, 4, 3]",[3],66736
"[1, -4, -5, 4, 5]",[3],-85168
"[1, -4, -5, 4, 6]",[1],-206048
"[1, -4, -5, 4, 7]",[1],-354832
"[1, -4, -5, 4, 8]",[1],-529984
"[1, -4, -5, 5, -8]",[1],-1718335
"[1, -4, -5, 5, -7]",[1],-1341791
"[1, -4, -5, 5, -6]",[1],-1011583
"[1, -4, -5, 5, -5]",[1],-726175
"[1, -4, -5, 5, -4]",[2],-484031
"[1, -4, -5, 5, -3]",[1],-283615
"[1, -4, -5, 5, -2]",[1],-123391
"[1, -4, -5, 5, -1]","[2, 0]",-1823
"[1, -4, -5, 5, 1]","[2, 1]",131489
"[1, -4, -5, 5, 2]","[1, 2]",146305
"[1, -4, -5, 5, 4]",[3],79937
"[1, -4, -5, 5, 6]",[2],-104191
"[1, -4, -5, 5, 7]",[1],-236575
"[1, -4, -5, 5, 8]","[1, 0]",-393791
"[1, -4, -5, 6, -8]",[1],-1659616
"[1, -4, -5, 6, -7]",[1],-1289808
"[1, -4, -5, 6, -6]",[1],-964800
"[1, -4, -5, 6, -5]",[2],-683056
"[1, -4, -5, 6, -4]",[1],-443040
"[1, -4, -5, 6, -3]",[1],-243216
"[1, -4, -5, 6, -2]",[1],-82048
"[1, -4, -5, 6, 1]",[4],184880
"[1, -4, -5, 6, 3]",[2],197712
"[1, -4, -5, 6, 4]",[1],159200
"[1, -4, -5, 6, 5]",[2],92784
"[1, -4, -5, 6, 7]",[2],-117616
"[1, -4, -5, 6, 8]",[1],-258528
"[1, -4, -5, 7, -8]",[1],-1575583
"[1, -4, -5, 7, -7]",[1],-1214143
"[1, -4, -5, 7, -6]",[1],-895967
"[1, -4, -5, 7, -5]",[1],-619519
"[1, -4, -5, 7, -4]","[1, 2]",-383263
"[1, -4, -5, 7, -3]","[0, 1]",-185663
"[1, -4, -5, 7, -2]",[1],-25183
"[1, -4, -5, 7, -1]","[0, 2]",99713
"[1, -4, -5, 7, 2]",[3],276257
"[1, -4, -5, 7, 3]","[0, 1]",274177
"[1, -4, -5, 7, 4]","[1, 1]",244193
"[1, -4, -5, 7, 5]",[1],187841
"[1, -4, -5, 7, 6]","[1, 2, 0]",106657
"[1, -4, -5, 7, 8]",[2],-124063
"[1, -4, -5, 8, -8]",[1],-1466752
"[1, -4, -5, 8, -7]",[1],-1115312
"[1, -4, -5, 8, -6]",[1],-805600
"[1, -4, -5, 8, -5]",[1],-536080
"[1, -4, -5, 8, -4]",[1],-305216
"[1, -4, -5, 8, -3]",[1],-111472
"[1, -4, -5, 8, -2]",[1],46688
"[1, -4, -5, 8, -1]",[3],170800
"[1, -4, -5, 8, 1]",[5],323024
"[1, -4, -5, 8, 2]",[1],354208
"[1, -4, -5, 8, 3]",[1],357488
"[1, -4, -5, 8, 4]",[1],334400
"[1, -4, -5, 8, 5]","[0, 1]",286480
"[1, -4, -5, 8, 7]",[2],122288
"[1, -4, -4, -8, -8]",[2],-1142784
"[1, -4, -4, -8, -7]",[1],-847360
"[1, -4, -4, -8, -6]",[1],-611328
"[1, -4, -4, -8, -5]",[1],-433152
"[1, -4, -4, -8, -4]","[1, 0]",-311296
"[1, -4, -4, -8, -3]",[1],-244224
"[1, -4, -4, -8, -2]",[1],-230400
"[1, -4, -4, -8, -1]",[2],-268288
"[1, -4, -4, -8, 1]",[2],-493056
"[1, -4, -4, -8, 2]",[1],-676864
"[1, -4, -4, -8, 3]",[1],-906240
"[1, -4, -4, -8, 4]",[1],-1179648
"[1, -4, -4, -8, 5]",[1],-1495552
"[1, -4, -4, -8, 6]",[1],-1852416
"[1, -4, -4, -8, 7]",[1],-2248704
"[1, -4, -4, -8, 8]",[1],-2682880
"[1, -4, -4, -7, -7]",[2],-818363
"[1, -4, -4, -7, -6]",[1],-572507
"[1, -4, -4, -7, -5]",[2],-382971
"[1, -4, -4, -7, -4]","[1, 0]",-248219
"[1, -4, -4, -7, -3]",[2],-166715
"[1, -4, -4, -7, -2]",[1],-136923
"[1, -4, -4, -7, -1]","[2, 0]",-157307
"[1, -4, -4, -7, 1]",[2],-342459
"[1, -4, -4, -7, 2]",[1],-504155
"[1, -4, -4, -7, 3]",[1],-709883
"[1, -4, -4, -7, 4]","[0, 1]",-958107
"[1, -4, -4, -7, 5]",[2],-1247291
"[1, -4, -4, -7, 6]",[1],-1575899
"[1, -4, -4, -7, 7]",[1],-1942395
"[1, -4, -4, -7, 8]",[1],-2345243
"[1, -4, -4, -6, -8]",[2],-1128368
"[1, -4, -4, -6, -6]",[2],-563376
"[1, -4, -4, -6, -5]","[1, 1]",-363824
"[1, -4, -4, -6, -4]",[1],-217520
"[1, -4, -4, -6, -3]",[1],-122928
"[1, -4, -4, -6, -2]","[0, 1]",-78512
"[1, -4, -4, -6, -1]",[2],-82736
"[1, -4, -4, -6, 1]",[2],-230960
"[1, -4, -4, -6, 2]",[1],-371888
"[1, -4, -4, -6, 3]",[1],-555312
"[1, -4, -4, -6, 4]",[2],-779696
"[1, -4, -4, -6, 6]",[2],-1345200
"[1, -4, -4, -6, 7]",[1],-1683248
"[1, -4, -4, -6, 8]",[1],-2056112
"[1, -4, -4, -5, -8]",[1],-1154187
"[1, -4, -4, -5, -7]",[2],-837931
"[1, -4, -4, -5, -5]",[2],-368235
"[1, -4, -4, -5, -4]",[1],-211723
"[1, -4, -4, -5, -3]",[1],-105387
"[1, -4, -4, -5, -2]",[2],-47691
"[1, -4, -4, -5, -1]",[3],-37099
"[1, -4, -4, -5, 1]","[3, 3]",-151083
"[1, -4, -4, -5, 2]",[1],-272587
"[1, -4, -4, -5, 3]",[1],-435051
"[1, -4, -4, -5, 4]",[2],-636939
"[1, -4, -4, -5, 5]",[1],-876715
"[1, -4, -4, -5, 6]",[1],-1152843
"[1, -4, -4, -5, 7]",[1],-1463787
"[1, -4, -4, -5, 8]",[1],-1808011
"[1, -4, -4, -4, -8]",[1],-1192704
"[1, -4, -4, -4, -7]","[1, 0]",-872192
"[1, -4, -4, -4, -6]",[3],-604928
"[1, -4, -4, -4, -4]",[3],-224000
"[1, -4, -4, -4, -3]",[1],-107264
"[1, -4, -4, -4, -2]",[1],-37632
"[1, -4, -4, -4, -1]","[0, 2]",-13568
"[1, -4, -4, -4, 1]",[2],-96000
"[1, -4, -4, -4, 2]",[1],-199424
"[1, -4, -4, -4, 3]",[1],-342272
"[1, -4, -4, -4, 4]",[1],-523008
"[1, -4, -4, -4, 5]",[1],-740096
"[1, -4, -4, -4, 6]",[1],-992000
"[1, -4, -4, -4, 7]",[1],-1277184
"[1, -4, -4, -4, 8]",[1],-1594112
"[1, -4, -4, -3, -8]",[1],-1237739
"[1, -4, -4, -3, -7]",[1],-914315
"[1, -4, -4, -3, -6]",[1],-642603
"[1, -4, -4, -3, -5]","[2, 0]",-421067
"[1, -4, -4, -3, -3]",[2],-122379
"[1, -4, -4, -3, -2]",[2],-42155
"[1, -4, -4, -3, -1]","[3, 1]",-5963
"[1, -4, -4, -3, 1]","[1, 2]",-59531
"[1, -4, -4, -3, 2]",[1],-146219
"[1, -4, -4, -3, 3]",[2],-270795
"[1, -4, -4, -3, 4]",[1],-431723
"[1, -4, -4, -3, 5]",[1],-627467
"[1, -4, -4, -3, 6]",[1],-856491
"[1, -4, -4, -3, 7]",[1],-1117259
"[1, -4, -4, -3, 8]",[1],-1408235
"[1, -4, -4, -2, -8]",[1],-1283760
"[1, -4, -4, -2, -7]",[1],-958768
"[1, -4, -4, -2, -6]",[1],-683952
"[1, -4, -4, -2, -5]",[1],-457776
"[1, -4, -4, -2, -4]",[2],-278704
"[1, -4, -4, -2, -2]",[2],-55728
"[1, -4, -4, -2, -1]","[1, 2]",-8752
"[1, -4, -4, -2, 1]",[2],-36144
"[1, -4, -4, -2, 2]",[1],-107440
"[1, -4, -4, -2, 3]",[1],-215088
"[1, -4, -4, -2, 4]",[1],-357552
"[1, -4, -4, -2, 5]","[1, 0]",-533296
"[1, -4, -4, -2, 6]",[1],-740784
"[1, -4, -4, -2, 7]",[1],-978480
"[1, -4, -4, -2, 8]",[2],-1244848
"[1, -4, -4, -1, -8]",[1],-1325883
"[1, -4, -4, -1, -7]",[1],-1000667
"[1, -4, -4, -1, -6]",[1],-724091
"[1, -4, -4, -1, -5]",[2],-494619
"[1, -4, -4, -1, -4]",[1],-310715
"[1, -4, -4, -1, -3]",[2],-170843
"[1, -4, -4, -1, -1]","[3, 3]",-17051
"[1, -4, -4, -1, 1]",[2],-20955
"[1, -4, -4, -1, 2]",[2],-78203
"[1, -4, -4, -1, 3]","[0, 1]",-170267
"[1, -4, -4, -1, 4]",[1],-295611
"[1, -4, -4, -1, 5]",[2],-452699
"[1, -4, -4, -1, 6]",[1],-639995
"[1, -4, -4, -1, 7]",[2],-855963
"[1, -4, -4, 0, -8]",[1],-1359872
"[1, -4, -4, 0, -7]",[1],-1035776
"[1, -4, -4, 0, -6]",[1],-758784
"[1, -4, -4, 0, -5]",[1],-527360
"[1, -4, -4, 0, -4]",[2],-339968
"[1, -4, -4, 0, -3]","[0, 1]",-195072
"[1, -4, -4, 0, -2]","[2, 0]",-91136
"[1, -4, -4, 0, 1]",[2],-9728
"[1, -4, -4, 0, 2]","[0, 1]",-54272
"[1, -4, -4, 0, 3]",[1],-132096
"[1, -4, -4, 0, 4]",[1],-241664
"[1, -4, -4, 0, 5]",[1],-381440
"[1, -4, -4, 0, 6]",[2],-549888
"[1, -4, -4, 0, 8]",[2],-966656
"[1, -4, -4, 1, -8]",[2],-1382139
"[1, -4, -4, 1, -7]",[1],-1060507
"[1, -4, -4, 1, -6]","[1, 0]",-784443
"[1, -4, -4, 1, -5]",[1],-552411
"[1, -4, -4, 1, -4]",[1],-362875
"[1, -4, -4, 1, -3]",[1],-214299
"[1, -4, -4, 1, -2]",[1],-105147
"[1, -4, -4, 1, -1]",[3],-33883
"[1, -4, -4, 1, 1]","[6, 6]",1125
"[1, -4, -4, 1, 2]",[1],-32059
"[1, -4, -4, 1, 3]",[1],-96987
"[1, -4, -4, 1, 4]",[1],-192123
"[1, -4, -4, 1, 5]",[2],-315931
"[1, -4, -4, 1, 7]",[2],-643419
"[1, -4, -4, 1, 8]",[1],-844027
"[1, -4, -4, 2, -8]",[1],-1389744
"[1, -4, -4, 2, -7]",[1],-1071920
"[1, -4, -4, 2, -6]",[1],-798128
"[1, -4, -4, 2, -5]",[1],-566832
"[1, -4, -4, 2, -4]",[1],-376496
"[1, -4, -4, 2, -3]",[1],-225584
"[1, -4, -4, 2, -2]",[1],-112560
"[1, -4, -4, 2, -1]",[2],-35888
"[1, -4, -4, 2, 2]",[2],-8624
"[1, -4, -4, 2, 3]",[1],-62000
"[1, -4, -4, 2, 4]",[2],-144048
"[1, -4, -4, 2, 6]",[2],-388016
"[1, -4, -4, 2, 7]",[1],-546864
"[1, -4, -4, 2, 8]","[0, 1]",-728240
"[1, -4, -4, 3, -8]",[1],-1380395
"[1, -4, -4, 3, -7]",[1],-1067723
"[1, -4, -4, 3, -6]",[1],-797547
"[1, -4, -4, 3, -5]",[2],-568331
"[1, -4, -4, 3, -4]",[1],-378539
"[1, -4, -4, 3, -3]",[1],-226635
"[1, -4, -4, 3, -2]",[1],-111083
"[1, -4, -4, 3, -1]","[2, 0]",-30347
"[1, -4, -4, 3, 1]","[3, 2]",32821
"[1, -4, -4, 3, 3]",[3],-24843
"[1, -4, -4, 3, 5]","[1, 2]",-191051
"[1, -4, -4, 3, 6]",[1],-311019
"[1, -4, -4, 3, 7]",[2],-453515
"[1, -4, -4, 3, 8]",[1],-617003
"[1, -4, -4, 4, -8]",[1],-1352448
"[1, -4, -4, 4, -7]",[1],-1046272
"[1, -4, -4, 4, -6]",[1],-781056
"[1, -4, -4, 4, -5]",[1],-555264
"[1, -4, -4, 4, -4]",[1],-367360
"[1, -4, -4, 4, -3]",[1],-215808
"[1, -4, -4, 4, -2]",[1],-99072
"[1, -4, -4, 4, -1]",[2],-15616
"[1, -4, -4, 4, 1]",[4],57600
"[1, -4, -4, 4, 2]","[2, 3]",50432
"[1, -4, -4, 4, 4]",[3],-43776
"[1, -4, -4, 4, 5]",[1],-127744
"[1, -4, -4, 4, 6]",[1],-234240
"[1, -4, -4, 4, 7]",[1],-361728
"[1, -4, -4, 4, 8]",[1],-508672
"[1, -4, -4, 5, -7]",[1],-1006571
"[1, -4, -4, 5, -6]",[1],-747659
"[1, -4, -4, 5, -5]",[1],-526635
"[1, -4, -4, 5, -4]",[1],-341963
"[1, -4, -4, 5, -3]",[1],-192107
"[1, -4, -4, 5, -2]",[2],-75531
