coefficients,signature,discriminant
"[1, 27, -15, 5, 14]",[1],-3396563968
"[1, 2, -16, 16, -12]",[1],-5149440
"[1, -29, -15, -2, -7]",[1],-1012265807
"[1, 4, -12, 4, 27]",[1],-31076608
"[1, -3, 26, 26, 27]",[1],250019581
"[1, -16, 26, -8, 26]",[1],-672361984
"[1, -6, 13, 21, -8]",[1],-21442023
"[1, -8, 13, -24, 28]",[1],-14365504
"[1, -3, -7, -7, -32]",[1],-27174752
"[1, 12, -30, 30, -10]",[1],-5825200
"[1, 2, -27, 16, 7]",[2],50667728
"[1, 2, 21, 14, 3]",[1],1408064
"[1, 25, 32, 18, -10]",[1],-1509863660
"[1, -24, 28, -18, 28]",[1],-3859965360
"[1, -11, -5, -7, -29]",[1],-400353403
"[1, -13, -16, 30, 3]",[2],443520069
"[1, -6, -22, -21, -28]",[1],-117988003
"[1, 21, -6, -11, -6]",[2],-217288791
"[1, -23, 32, -19, -11]",[1],-1242327600
"[1, 22, 1, 32, -21]",[1],-4299309296
"[1, 30, 6, -13, -30]",[1],-17542863603
"[1, 5, 23, 22, -13]",[1],-27763711
"[1, -22, 9, -5, -14]",[1],-1219518463
"[1, -4, -11, 6, 29]",[1],-13129008
"[1, 7, -11, 4, 20]",[2],-64830416
"[1, -17, 5, -5, 12]",[1],-276676640
"[1, 3, 28, -25, 32]",[1],380955577
"[1, -21, -13, 20, 7]",[1],430715737
"[1, -12, 4, 17, 4]","[1, 1]",13150277
"[1, 32, -20, -11, 5]",[1],338059925
"[1, 16, 4, 30, 3]",[1],-423194544
"[1, -29, -28, -11, -1]",[2],-9302492
"[1, 26, -29, 8, 4]",[1],-287969152
"[1, -3, -23, 7, -28]",[1],-237702668
"[1, -9, -24, 3, -8]",[1],-128198975
"[1, 31, 14, 10, -32]",[1],-25655482464
"[1, 7, -12, 23, -26]",[1],-71267719
"[1, 27, -11, -12, 1]",[2],195899625
"[1, 26, 12, -21, -11]",[1],159045853
"[1, -2, 20, 14, -25]",[1],-130779904
"[1, 4, 10, -9, 20]",[1],13217877
"[1, -14, -9, -10, 27]",[1],-1107995072
"[1, 3, 1, -6, 11]","[0, 1]",631649
"[1, -31, 7, 9, -27]",[1],-16426922067
"[1, -19, 20, 27, 11]",[1],-466886828
"[1, -20, -26, 14, -3]",[1],-178789808
"[1, 25, -2, 0, 12]",[1],-1544058288
"[1, 31, 13, -15, 9]",[1],-2421758331
"[1, -24, -29, -20, 31]",[1],-14895661648
"[1, -17, 11, 6, 28]",[1],-1568148956
"[1, 20, 1, -11, -13]",[1],-648093175
"[1, 7, 31, -28, -22]",[1],-580437412
"[1, 14, -27, 22, -31]",[1],-1171267776
"[1, -15, 27, -10, -2]",[2],2197192
"[1, 1, -6, 24, 28]",[1],-27726512
"[1, -3, 18, 31, -16]",[1],-168741463
"[1, 30, -30, 29, -21]",[1],-5709324123
"[1, -30, -5, 5, -17]",[1],-6704034703
"[1, 24, 8, 11, -30]",[1],-8164624811
"[1, 30, -26, -30, 23]",[1],1853523008
"[1, 12, 13, 22, 10]",[1],-28447072
"[1, -6, 15, -6, 25]",[1],10741504
"[1, -12, 13, -5, -12]",[1],-52288375
"[1, -31, 0, 20, 22]",[1],-11109979980
"[1, -28, -13, 4, -28]",[1],-14979581824
"[1, -20, 23, 24, -7]",[1],782613328
"[1, 31, 24, -6, 28]",[1],-20192420192
"[1, -16, -21, -19, -17]",[1],-376501527
"[1, 6, -2, 7, -18]",[1],-17754019
"[1, 10, 13, -9, -20]",[1],-11058895
"[1, 0, 15, 6, 12]",[1],6427296
"[1, -1, 17, -6, 5]",[1],4810657
"[1, -14, 18, 9, -16]",[1],-12958627
"[1, 4, 31, 25, -24]",[1],-304139503
"[1, 28, -9, 16, -1]",[2],-321767888
"[1, 30, -12, -12, 15]",[1],-3846621744
"[1, -12, -18, -31, -5]",[1],-179202443
"[1, -15, 20, 11, -30]",[1],-277867607
"[1, 12, -8, 0, 22]",[1],-344577024
"[1, -24, 7, 11, -9]",[1],-430166743
"[1, -17, 19, 5, 17]",[1],-626954827
"[1, 19, -9, 20, -20]",[1],-1367303440
"[1, 32, 11, 20, -15]",[1],-8739786800
"[1, -9, 27, 20, 16]",[1],107795344
"[1, -30, 16, 5, -18]",[1],-5506575067
"[1, -23, -10, -13, 16]",[1],-2723235183
"[1, -23, 18, 21, -25]",[1],-1365986848
"[1, 4, 23, -6, -4]",[1],-20758496
"[1, 32, -14, 26, 20]",[1],-18965031728
"[1, -22, -29, -28, 17]",[1],-5733697616
"[1, -13, -28, -12, 6]",[1],-47017356
"[1, 4, 3, 30, -3]",[1],-24099984
"[1, 11, -20, 17, 28]",[1],-915146503
"[1, -16, -10, 9, 1]",[3],22871365
"[1, 20, -17, -11, 28]",[1],-2940632767
"[1, 31, 27, -5, -6]",[1],46392224
"[1, 6, -6, -26, -18]",[1],-5796144
"[1, -6, 7, -32, -11]",[1],-46953808
"[1, -23, 22, 4, 19]",[1],-2786288131
"[1, 22, 11, 4, -2]",[1],-34402176
"[1, 16, -15, 1, 27]",[1],-1633752031
"[1, 31, -17, 21, 18]",[1],-13375698156
"[1, 16, 7, -12, 13]",[1],-299603056
"[1, 24, 23, 14, -1]",[2],-124825584
"[1, 24, -11, -28, 24]",[1],-2276110528
"[1, 18, 21, 20, 30]",[1],-1181476800
"[1, 7, -12, 22, 9]","[2, 1]",-79493827
"[1, 5, 7, 15, -11]",[1],-4329499
"[1, -27, 23, 12, -12]",[1],-172364592
"[1, -3, 22, 2, 25]",[1],71995109
"[1, 2, 25, 7, -3]","[0, 1]",-19833767
"[1, -29, -11, 16, -19]",[1],-8511841607
"[1, -30, -16, -16, 26]",[1],-19813211328
"[1, -20, 16, -25, -21]",[1],-2802333275
"[1, 31, 12, -8, 31]",[1],-23976115803
"[1, 8, 4, 17, -15]",[1],-40490971
"[1, -10, -29, -14, -4]",[1],-17537968
"[1, 27, 29, 3, -20]",[1],-3881682576
"[1, 8, 27, -22, 16]",[1],138961440
"[1, 14, -27, -15, 30]",[1],99754065
"[1, -5, 8, -7, -24]",[1],-5516391
"[1, 27, -10, -8, 32]",[1],-14634062592
"[1, -9, -27, -7, 21]",[1],-78185331
"[1, 19, 1, 2, -16]",[1],-894385612
"[1, -32, 12, -5, 1]",[3],-11924523
"[1, 7, 7, -17, 4]",[1],121556
"[1, -31, 7, -20, 29]",[1],-19148636071
"[1, 1, -15, -4, -20]",[1],-31143856
"[1, -8, -2, -21, 9]",[1],-46290123
"[1, -10, -14, 28, 26]",[1],144383552
"[1, -13, 9, 30, -19]",[1],147856937
"[1, 21, -19, -4, -14]",[1],-1675176500
"[1, 21, 9, -13, 5]",[1],-132937483
"[1, -21, -17, 0, -20]",[1],-2749124160
"[1, -5, -28, -1, 8]",[2],79411577
"[1, -31, 1, 31, 32]",[1],-22387727788
"[1, 0, -7, -27, 7]",[1],-18443151
"[1, -32, 21, 4, -3]",[1],26713616
"[1, 12, -2, -27, 6]",[1],116964357
"[1, -5, -17, 7, -30]",[1],-185794384
"[1, -28, -2, 30, 18]",[1],-2666401200
"[1, -1, -16, -21, 29]",[1],-38589008
"[1, 24, 4, -22, 13]",[1],-1167933616
"[1, 18, -27, 15, 24]",[1],-3090493791
"[1, 9, -4, -7, 21]",[1],-81823616
"[1, 9, 0, 20, 19]",[1],-106011923
"[1, 10, -12, 24, -27]",[1],-233505072
"[1, -20, 30, 19, 22]",[1],-2893253499
"[1, -21, 4, -8, 18]",[1],-1558703596
"[1, -15, -15, -3, -3]",[2],-17735139
"[1, -10, -1, 23, -15]",[1],-12178031
"[1, 28, 11, 10, 1]",[2],-52500048
"[1, 25, 18, -21, 15]",[1],-3008505240
"[1, 7, -17, 29, 20]",[1],-333491200
"[1, -13, 10, 31, 32]",[1],-578925223
"[1, 29, -2, -9, 18]",[1],-6039776799
"[1, 18, -11, 4, -27]",[1],-2375645680
"[1, -22, -28, -18, -25]",[1],-3667755776
"[1, 13, -1, -5, -4]",[1],-12129968
"[1, 4, 32, 25, 10]",[1],43980165
"[1, -25, 1, -30, 7]",[1],-2180115127
"[1, -32, -12, -21, -23]",[1],-13702928747
"[1, -32, 11, -16, -12]",[1],-5452069056
"[1, -3, 11, -10, 7]","[1, 2]",147337
"[1, 0, -31, 16, -7]",[1],-72813552
"[1, 8, -8, 11, -13]",[2],-23602859
"[1, 20, -17, 30, -24]",[1],-2093450400
"[1, -6, 20, 17, 13]",[1],46678573
"[1, -9, -18, 20, -27]",[1],-546750675
"[1, -23, 29, 26, 4]",[1],123374052
"[1, 32, 17, -16, -14]",[1],-2124109536
"[1, 22, -28, 30, 24]",[1],-9696396336
"[1, -28, 21, -17, 8]",[1],-429334695
"[1, 12, -15, 0, -2]",[1],-9108896
"[1, -14, -13, -19, -14]",[1],-170268903
"[1, 7, 28, -28, 9]",[1],46447573
"[1, 5, 31, 14, 21]",[1],143561537
"[1, -1, -5, 18, 18]",[1],-4150008
"[1, -9, 12, -24, 30]",[1],-46777068
"[1, -30, 17, -29, 12]",[1],-2680152191
"[1, 30, -10, 2, -4]",[1],-345723696
"[1, -13, 15, 24, 29]",[1],-504529375
"[1, -9, -1, 8, -31]",[1],-176634663
"[1, 13, -3, 19, 5]",[1],-104980883
"[1, 25, -8, -20, 4]",[1],550229456
"[1, 15, 32, 24, 3]",[1],-4712883
"[1, 16, -31, -11, 19]",[1],577046769
"[1, -1, 14, 7, 18]",[1],8349249
"[1, -8, -22, 3, -20]",[1],-309113483
"[1, 9, -28, -29, -10]",[1],-167473167
"[1, 19, -11, -11, 12]",[1],-314007436
"[1, 11, -18, 10, -7]",[1],-19845675
"[1, 2, -20, -20, 7]","[1, 1]",32553680
"[1, 26, -3, -13, 13]",[1],-1810713879
"[1, -9, 32, -28, -31]",[1],-11842203
"[1, 26, -16, -12, 15]",[1],-1783342896
"[1, -6, 21, -32, -14]",[1],-15388736
"[1, -4, 19, -23, -5]",[1],-10637263
"[1, 0, 24, -1, 4]","[1, 0, 1, 0]",20028901
"[1, 7, 1, -19, 18]",[1],-6846656
"[1, 25, -15, 4, 17]",[1],-3614659079
"[1, 10, 18, -20, -6]",[1],11748416
"[1, -5, -11, 9, -2]",[1],-440512
"[1, 19, 22, 3, 17]",[1],-802051812
"[1, -6, -8, -20, 4]",[1],-24687616
"[1, 6, -27, -26, -3]",[1],61739712
"[1, 32, 24, 9, -22]",[1],-13474637563
"[1, 25, -21, 22, -15]",[1],-1561399591
"[1, 11, -6, -11, -19]",[1],-201964428
"[1, -3, 24, 13, -27]",[1],-233939232
"[1, -12, 28, -11, -27]",[1],-49674859
"[1, -16, 28, -6, -6]",[2],8494416
"[1, -19, -29, 11, -6]",[1],-680842828
"[1, -28, -16, -21, -26]",[1],-9856012907
"[1, -10, -25, 21, 6]",[1],288126129
"[1, 7, 29, -28, 25]",[1],380580201
"[1, -5, 25, 31, 29]",[1],309640477
"[1, 14, 21, 17, -5]",[1],-57712311
"[1, -20, 1, 29, 21]",[1],-1201987943
"[1, 15, -16, 17, 8]",[2],-338719911
"[1, 31, 31, -10, 20]",[1],-12944809660
"[1, -28, 11, -13, -25]",[1],-11032740095
"[1, 8, -18, 1, 28]",[1],-166520731
"[1, -1, 9, -9, 30]",[1],1366740
"[1, -17, 1, 12, 1]",[2],29461913
"[1, 31, -25, -16, -16]",[1],-11404318528
"[1, 3, -15, 15, -24]",[1],-26869536
"[1, -27, 16, -17, 22]",[1],-4828957879
"[1, 28, -5, 6, 13]",[1],-3080107792
"[1, -21, 0, -27, -30]",[1],-5516395839
"[1, 26, -5, 27, 15]",[1],-5056050519
"[1, 18, -27, 21, 1]",[2],-217809311
"[1, -17, 31, 23, -29]","[0, 1]",827042837
"[1, -16, 8, -10, -26]",[1],-1159652016
"[1, 32, -16, -17, -23]",[1],-19722624219
"[1, -2, -17, -14, 3]",[1],1553984
"[1, -30, 24, -26, 11]",[1],-1229271808
"[1, -10, -17, -24, 25]",[1],-731932240
"[1, -3, -3, -21, -30]",[1],-23329728
"[1, -19, 31, -19, -21]",[1],-1333621723
"[1, -31, -15, -27, 10]",[1],-7319277644
"[1, 26, -32, -6, -13]",[1],-4902943488
"[1, 15, -20, 6, 6]",[1],-78044556
"[1, 3, 11, -24, 11]",[1],1483001
"[1, -15, -3, 14, 25]",[1],-788443799
"[1, -19, 24, -29, 27]",[1],-872890556
"[1, 30, 11, -28, 19]",[1],-7854024464
"[1, -31, 12, -10, 16]",[1],-5211752976
"[1, 25, -9, -8, -28]",[1],-9498257888
"[1, -11, 14, 14, 4]",[1],-4837968
"[1, 5, -1, 13, 27]",[1],-23409675
"[1, -10, -15, 10, -26]",[1],-495479056
"[1, 15, 9, 23, -22]",[1],-909102316
"[1, 23, -23, -18, -9]",[1],-1536987231
"[1, 27, 23, 24, -8]",[1],-2617230240
"[1, -29, -26, 16, -2]",[1],-15834220
"[1, 10, -27, -19, 12]","[0, 1]",430233241
"[1, 11, -28, 21, 16]",[1],-450864863
"[1, 18, 16, 6, -5]",[1],-73218816
"[1, 11, -24, -2, 18]",[1],-29382188
"[1, 14, -32, 1, 8]",[1],185570501
"[1, 1, 26, 8, -8]",[1],-66271680
"[1, 2, -5, 16, 24]",[1],-12330752
"[1, -27, 20, -2, -10]",[1],-1147563468
"[1, -8, 32, -4, 24]",[1],198124800
"[1, 25, -21, -7, -8]",[1],-1345218700
"[1, -28, -24, 19, 27]",[1],-6421936811
"[1, -7, 20, 9, -17]",[1],-28333028
"[1, -9, -13, 3, 28]",[1],-208019916
"[1, -32, -2, -12, -21]",[1],-12560401152
"[1, 10, -7, 29, 6]",[1],-193436823
"[1, 22, 13, 25, -21]",[1],-4056859591
"[1, 6, -18, -1, 24]",[1],-27739827
"[1, 2, -27, -15, 21]",[1],181763649
"[1, 32, 24, -29, 9]",[1],-2499906443
"[1, -30, 4, -26, 17]",[1],-7293257408
"[1, 11, 5, 8, 14]",[2],-55568900
"[1, -18, 16, -15, 24]",[1],-923767995
"[1, 27, 19, 0, -19]",[1],-4137963583
"[1, -8, 24, 16, 16]",[1],83165184
"[1, 16, 4, -12, 28]",[1],-1310231296
"[1, -20, -29, 9, 8]",[1],473985009
"[1, 10, 1, 28, -31]",[1],-409256624
"[1, 21, -10, 9, 2]",[1],-79623727
"[1, 8, 22, -12, -4]",[1],-14234880
"[1, -32, 29, 24, 23]",[1],-20995500560
"[1, 19, -7, 1, -16]",[1],-991002092
"[1, -9, -5, 1, 9]",[1],-17803075
"[1, -25, -15, 1, 1]",[3],2213069
"[1, -24, -19, 1, 8]",[1],-489977247
"[1, -21, 30, 15, 12]",[1],-1378360935
"[1, 23, -28, -26, -17]",[1],-5632644195
"[1, 18, -30, -19, -31]",[1],-7791403675
"[1, -8, 14, 9, 17]","[1, 1]",3508645
"[1, -20, -25, -11, -1]",[2],-2960303
"[1, -12, 26, 9, 27]",[1],-163529739
"[1, -9, 29, 0, 21]","[0, 1]",97650777
"[1, -10, -12, 16, -27]",[1],-444571952
"[1, 19, 0, -6, 1]",[2],2316685
"[1, -15, 21, 3, -21]",[1],-169017219
"[1, -6, -8, 17, -24]",[1],-52606171
"[1, 6, -14, -20, -2]",[2],15285824
"[1, -9, 14, -28, 1]",[2],-24948491
"[1, -7, 17, -2, 24]",[1],18856788
"[1, -28, 3, -32, 6]",[1],-3243396128
"[1, -10, 1, 11, 20]",[1],-91989671
"[1, -31, 7, 31, 32]",[1],-24688384960
"[1, 25, -18, -13, -7]",[1],-1028707452
"[1, 24, 8, -17, -3]",[2],289067941
"[1, 24, -15, -30, -15]",[1],-2423833200
"[1, -28, 25, 20, 1]",[2],541838864
"[1, -14, -28, -16, 31]",[1],-2224609200
"[1, -8, 12, -5, 9]",[2],-1791211
"[1, 32, 2, 3, 29]",[1],-23475888779
"[1, 10, 31, -23, -24]",[1],-220386823
"[1, 18, -17, -4, -1]",[2],-16436048
"[1, 1, 4, 1, 8]",[1],48265
"[1, -12, 26, -31, 19]",[1],-7065131
"[1, 4, 28, 0, 28]",[1],208130048
"[1, -32, 8, 7, -7]",[1],-1042305467
"[1, -22, 29, 9, 1]",[2],-29304431
"[1, 1, -7, 21, 6]",[1],-9135276
"[1, 22, -21, -1, -12]",[1],-1439243303
"[1, 3, 21, -27, 6]",[1],-14017968
"[1, 26, -25, -13, -6]",[1],-1272587087
"[1, 23, -30, -15, 29]",[1],-2412816268
"[1, -28, 28, -13, 5]",[1],-104339147
"[1, -18, -7, 5, 23]",[1],-1557557175
"[1, -26, 12, 19, -3]",[1],587837597
"[1, -29, -31, 4, -15]",[1],-7815783335
"[1, 7, 9, 6, -27]",[1],-21092535
"[1, 11, -14, 7, 6]",[1],-36015791
"[1, 3, -31, 11, 12]",[1],139607200
"[1, 21, -7, 21, 15]",[1],-2071793811
"[1, -28, -32, 20, 25]",[1],-1075859200
"[1, -27, -21, -7, -10]",[1],-1387923664
"[1, 4, 16, -19, 31]",[1],91326485
"[1, -31, -10, 3, -10]",[1],-2835077159
"[1, -10, -21, -23, -10]",[1],-7752591
"[1, -26, -20, 28, 8]",[1],2814545152
"[1, 20, -24, 7, 9]",[1],-501392219
"[1, 16, -17, 18, -22]",[1],-772592256
"[1, 27, -24, 24, 12]",[1],-5755895856
"[1, -7, -28, -7, 9]",[2],61257088
"[1, -11, -21, -14, -28]",[1],-521885084
"[1, -5, -12, 28, 22]",[1],34890804
"[1, 7, 30, -31, 21]",[1],326426404
"[1, -1, -32, 29, 8]",[1],221306329
"[1, 19, -16, -18, -17]",[1],-1841977571
"[1, 0, 23, -23, -24]",[1],-225350231
"[1, 19, 28, 17, -18]",[2],-1065453119
"[1, -5, -13, 13, 21]","[3, 1]",8825317
"[1, -7, 20, -29, 23]",[1],34388
"[1, -28, 11, -24, -29]",[1],-16805119376
"[1, -20, 22, -16, 8]",[1],-63244288
"[1, -16, -2, 25, -2]",[1],242677733
"[1, -4, 1, 15, 8]",[2],-191751
"[1, -9, -21, -12, 24]",[1],-321286608
"[1, -6, 11, -5, -12]","[1, 1]",-332831
"[1, -29, -24, -13, 31]",[1],-24652087636
"[1, 8, 0, 29, -20]",[1],-126688779
"[1, -30, -29, -14, 11]",[1],-4708035008
"[1, -4, -14, -6, 10]",[1],-4018864
"[1, 27, 7, 4, -23]",[1],-7418594719
"[1, -10, -25, 21, -25]",[1],-1058902487
"[1, 9, 29, 24, 30]",[1],20633916
"[1, -28, -11, -26, 22]",[1],-12928934560
"[1, -13, -30, 28, -12]",[1],-726285488
"[1, 19, -21, -2, -13]",[1],-1085821799
"[1, -24, -19, -19, 19]",[1],-5862937103
"[1, -5, -8, -21, -29]",[1],-43622596
"[1, -3, 13, -15, 3]",[2],-310875
"[1, 8, -26, -29, 13]",[1],513810197
"[1, 10, -6, 5, -4]",[1],-4032531
"[1, -4, 23, 24, -15]",[1],-187723056
"[1, -7, -21, 7, 1]",[2],11328125
"[1, 0, -3, 5, 31]","[1, 0]",6210625
"[1, 12, 16, -28, -16]",[1],139773184
"[1, 32, 30, 12, 8]",[1],-926466304
"[1, 13, 28, 22, 11]",[1],-6150683
"[1, -32, 22, -10, -4]",[1],-785267248
"[1, -25, 22, 27, -30]",[1],-1519086015
"[1, -2, -29, -32, 28]",[1],20985728
"[1, 11, -11, -15, -9]",[1],-71156043
"[1, 9, -16, -3, -28]",[1],-410896231
"[1, -1, 20, -4, 29]",[1],35423437
"[1, 5, 17, 24, -17]",[2],-12983063
"[1, -10, -31, 4, 1]",[2],35137872
"[1, 25, 18, 15, 1]",[2],-100636700
"[1, 25, 5, 11, -13]",[1],-1980401299
"[1, 14, -14, -21, 10]",[1],215902109
"[1, 12, -32, 26, 21]",[1],-1097589808
"[1, -17, 11, 23, 20]",[1],-886209580
"[1, 18, 28, -3, -28]",[1],-599455003
"[1, -9, 22, -11, -16]",[1],-813647
"[1, -25, 3, -30, 23]",[1],-6678530023
"[1, 30, -30, 14, -12]",[1],-2386447920
"[1, 0, 25, 28, -20]",[1],-281091712
"[1, 22, -22, -30, -22]",[1],-5923185200
"[1, 4, 20, 22, -19]",[2],-38947376
"[1, 25, -29, -5, -11]",[1],-2911540675
"[1, -9, -22, -10, -5]",[1],-13732115
"[1, -17, 18, 3, 31]","[0, 1]",-1732798400
"[1, -25, -10, -14, -5]",[1],-257393907
"[1, 16, 1, 15, 4]",[1],-80988799
"[1, -20, 6, 2, 7]",[1],-207821488
"[1, 10, 9, -15, 16]",[1],-46151591
"[1, 24, -23, -28, -9]",[1],-1125936976
"[1, 3, 1, 26, 9]",[1],-13788103
"[1, 25, 29, 16, -24]",[1],-6073137248
"[1, -7, 8, 23, -4]",[1],-2767775
"[1, -21, -2, 10, -6]",[1],-173253196
"[1, -30, 29, -23, -6]",[2],-2646625415
"[1, 15, -15, -21, -5]",[2],4467613
"[1, -24, 8, -9, 32]",[1],-8074785403
"[1, 0, -14, -21, -21]",[1],-8082795
"[1, -1, 30, -21, -1]",[2],-60887200
"[1, -7, -12, -28, 12]",[1],-161079088
"[1, 4, 1, -1, 14]",[2],-86743
"[1, 8, 11, -15, 21]",[2],-1725303
"[1, -8, -10, 12, -13]",[1],-53265152
"[1, 5, -4, 18, -21]",[2],-21783579
"[1, 2, 0, -4, 6]",[1],87872
"[1, 24, 3, 24, -20]",[1],-4596892736
"[1, -10, 6, 31, 22]",[1],-44752675
"[1, -13, -27, 9, 5]",[2],178971125
"[1, 1, 18, -1, 10]",[1],13205849
"[1, -28, 6, -15, 17]",[1],-4346990923
"[1, -31, -23, 12, -9]",[1],-3892853871
"[1, 27, -2, -29, 21]",[1],-4069778548
"[1, -18, -29, -29, 21]",[1],-4240104511
"[1, -30, 17, -21, -26]",[1],-17893803951
"[1, 20, -26, 31, 17]",[1],-4710213163
"[1, 15, 15, -14, -19]",[1],-73544431
"[1, -1, -31, -30, -10]",[1],-28007000
"[1, -10, -8, 5, 29]",[1],-280777619
"[1, 10, 19, -15, -26]",[3],14078825
"[1, 18, 4, 31, 1]",[2],-668401939
"[1, -24, 17, -28, 31]",[1],-5503437008
"[1, 11, -1, 24, -28]",[1],-423554144
"[1, 7, 24, 5, -26]",[1],-35673079
"[1, -17, -6, -11, 7]",[1],-197196984
"[1, -14, -22, 28, -17]",[1],-945802416
"[1, 14, 13, 19, -21]",[1],-536967119
"[1, -18, 13, 26, -31]",[1],-748883648
"[1, -24, -2, -8, 10]",[1],-987217408
"[1, -14, 32, -1, -27]",[1],28630749
"[1, 30, 5, -22, -24]",[1],-9714423056
"[1, -25, -18, -14, -12]",[1],-1139457488
"[1, 2, -6, -4, 11]",[1],-75056
"[1, -1, -31, -19, 2]",[1],59090176
"[1, -16, -22, -10, 5]",[1],-114307760
"[1, -20, 1, -19, -16]",[1],-1361561575
"[1, 22, -3, -7, -5]",[1],-167630791
"[1, 0, 9, 0, -14]",[1],-4204256
"[1, -16, -10, -20, -15]",[1],-385555200
"[1, -10, -21, -31, 27]",[1],-1197188023
"[1, 25, 32, 18, -7]",[1],-926780147
"[1, -10, -19, 12, -14]",[1],-257229248
"[1, 18, -1, -21, 25]",[1],-1504534167
"[1, 16, 27, -15, -12]",[1],257074425
"[1, -3, 16, 1, 28]",[1],21705689
"[1, -22, -11, -3, -26]",[1],-4709109463
"[1, 9, 10, 9, 4]","[1, 0]",-410175
"[1, -27, -19, 22, -20]",[1],-9119189564
"[1, 18, -25, -14, -17]",[1],-2300305472
"[1, -20, -30, 20, -27]",[1],-8470888448
"[1, -11, -22, 7, -30]",[1],-1203379463
"[1, -23, -4, -14, 12]",[1],-1437335264
"[1, -23, -8, -6, 6]",[1],-366461676
"[1, -11, -7, 18, -24]",[1],-327040428
"[1, 27, 5, 22, 1]",[2],-788489423
"[1, 31, 28, -28, -2]",[1],3577935380
"[1, 31, 24, 0, 14]",[1],-4919697580
"[1, 11, -22, -24, -13]",[1],-334830083
"[1, 20, -2, 9, 32]",[1],-4684404459
"[1, -6, -14, 14, -9]",[1],-24472000
"[1, 32, 4, 2, -28]",[1],-21873637808
"[1, -31, 13, 31, -21]",[1],-2165270267
"[1, 1, -32, 14, -3]",[1],-22537403
"[1, -3, -31, -12, -7]",[1],-79512007
"[1, -13, 9, -8, -3]",[1],-13502183
"[1, 22, -2, 32, 32]",[1],-8701726720
"[1, -28, 6, -10, 7]",[2],-712060848
"[1, 8, -16, -23, -1]",[3],54638597
"[1, -18, 6, 0, -7]",[1],-123665584
"[1, 2, 3, 5, 4]","[0, 0, 0, 2, 1]",2889
"[1, -16, 11, -13, 28]",[1],-925200663
"[1, -6, -20, 13, 18]",[1],79062677
"[1, 14, 5, -13, -3]",[1],22566913
"[1, 13, 6, -8, -22]",[1],-255712460
"[1, 3, 30, 9, -32]",[1],-437919503
"[1, -6, -14, 29, -32]",[1],-166066867
"[1, -3, 0, -4, 10]",[1],-215564
"[1, -18, 2, 29, -24]",[1],-814049891
"[1, -15, 25, 22, 32]",[2],-1231881164
"[1, -18, 14, -26, -26]",[1],-2591272112
"[1, 18, -26, 17, 22]",[1],-2860206979
"[1, -4, -26, 24, -16]",[1],-162564096
"[1, -20, -12, 16, -25]",[1],-3779962880
"[1, -2, 16, 32, 7]",[1],-30468016
"[1, -11, 1, -12, 22]",[2],-197660164
"[1, 28, 14, 0, -17]",[1],-4212052736
"[1, 24, -25, 6, 32]",[1],-11478176032
"[1, 5, 20, 11, 24]",[1],18198097
"[1, 11, 15, 31, 17]",[1],-52101171
"[1, -25, -23, -5, -29]",[1],-10609261075
"[1, 4, -28, -21, -30]",[1],-547894923
"[1, -6, 13, -2, -5]","[0, 3]",-257728
"[1, -18, 6, -18, -2]",[1],-154123952
"[1, 15, 32, 11, -9]",[1],5122204
"[1, 15, -18, 4, 5]",[1],-45006259
"[1, 28, -19, 18, 28]",[1],-18867612992
"[1, -19, 32, 31, -4]",[1],1075343777
"[1, -25, -29, 8, 8]",[2],436015648
"[1, 17, -8, -15, 26]",[1],-1329513783
"[1, -18, -25, -31, 4]",[1],-1125868175
"[1, -23, 31, -27, -14]",[1],-2737617232
"[1, 10, 22, -26, -26]",[1],-14603056
"[1, -19, -15, 14, -7]",[1],-351583799
"[1, 32, 9, 11, 16]",[1],-6242890671
"[1, 26, -19, -4, 8]",[1],-519602432
"[1, -25, -23, -14, 8]",[1],-1517489068
"[1, -3, -8, 3, -32]",[1],-32015511
"[1, -7, 3, 24, 22]",[1],-3833492
"[1, 26, 6, -31, -19]",[1],-1039530875
"[1, 32, -22, 20, 6]",[1],-3525583616
"[1, -19, 16, -26, -28]",[1],-3580367008
"[1, -31, 0, -20, 14]",[1],-5899824108
"[1, -17, 7, 25, 30]",[1],-1860286060
"[1, 25, -28, -24, 12]",[1],2925361104
"[1, 29, -1, -30, -20]",[1],-5166803900
"[1, -32, -3, 4, 21]",[1],-12508425328
"[1, -29, 9, 14, 16]",[1],-5217059308
"[1, -2, 21, -30, 11]",[2],-534208
"[1, 8, -10, 21, 8]",[1],-78037547
"[1, -6, 11, -7, 13]","[1, 1]",336145
"[1, -32, 1, 31, -13]",[1],-552797951
"[1, -1, 9, -26, -7]",[1],-17924895
"[1, -18, 16, 14, -7]",[1],117968704
"[1, -30, 3, -6, -8]",[1],-1466687984
"[1, 18, -12, -3, 15]",[1],-659344563
"[1, -6, -25, -19, -17]",[1],-68335199
"[1, -12, -16, 30, 28]",[1],281119824
"[1, -27, 16, 15, -11]",[1],-282397320
"[1, 27, 1, 27, 23]",[1],-9012287827
"[1, 20, -29, 25, -32]",[1],-3815587807
"[1, 29, 11, -14, 32]",[1],-20043772108
"[1, -20, 9, -11, -12]",[1],-730180327
"[1, 31, 23, 20, 18]",[1],-4588992612
"[1, 4, 32, 7, 28]",[1],306278469
"[1, -25, 1, -15, 11]",[1],-1447190451
"[1, 23, -6, -28, 28]",[1],-4054285872
