coefficients,signature,discriminant
"[1, -27, -40, 9, -6]",[1],-2799347847
"[1, -8, 16, 51, 16]",[1],-101195851
"[1, 40, -55, -62, -42]",[1],-291167602400
"[1, -59, -56, 46, -55]",[1],-1665053633699
"[1, 56, 56, -40, -34]",[1],69965596672
"[1, 19, 36, -61, -9]",[1],5598485500
"[1, -20, -54, 9, 29]",[1],8130361685
"[1, -3, -28, -24, -3]",[1],11621661
"[1, 40, -23, -45, -58]",[1],-299754832863
"[1, 14, -46, 54, 7]",[1],-2451486656
"[1, 3, 27, 37, -2]","[0, 1]",-95462636
"[1, -48, 17, -53, 43]",[1],-246272824079
"[1, -53, -30, -25, -36]",[1],-235559360543
"[1, -12, -22, -53, 35]",[1],-5275128603
"[1, 31, -61, -45, -60]",[1],-275140850700
"[1, 17, -25, 16, 62]",[1],-14780040148
"[1, 34, 12, 8, -57]",[1],-114318056624
"[1, -33, -14, -14, 10]",[1],-5038348588
"[1, -18, -2, 7, -59]",[1],-10236384475
"[1, -34, -7, -12, 56]",[1],-120686713856
"[1, -11, 35, -14, 45]",[1],112985737
"[1, 36, -26, -50, 27]",[2],25213439312
"[1, -32, 34, 47, -64]",[1],-20676266875
"[1, -51, -44, -63, -32]",[1],-126444395223
"[1, -47, 52, 39, 51]",[1],-500330242188
"[1, 14, -58, -6, 53]",[1],11213924608
"[1, 37, 11, -46, -38]",[1],-32569991496
"[1, -36, 36, -1, 13]",[1],-9006385307
"[1, 25, -19, -23, -44]",[1],-29469869328
"[1, 11, -40, -32, 58]",[1],4958987508
"[1, -8, -54, -38, 54]",[1],1628087504
"[1, 59, 33, 38, 34]",[1],-263862073800
"[1, 32, -49, -4, -49]",[1],-120967312976
"[1, 47, -52, 47, 55]",[1],-689491682532
"[1, -26, -13, 31, -49]",[1],-36819924575
"[1, -20, -24, 41, 58]",[1],-4216669051
"[1, 43, -62, -61, 24]",[1],245481499177
"[1, -50, -9, -62, -15]",[1],-139576142848
"[1, 25, -10, -4, -31]",[1],-11450013643
"[1, 12, -20, -37, 25]",[2],1038840149
"[1, -9, 49, -14, -64]",[2],-2424148652
"[1, -26, -36, -8, 53]",[1],-42911683376
"[1, -59, -23, 29, -60]",[1],-1357730195552
"[1, 24, 0, -47, 59]",[1],-25217331547
"[1, -11, -36, 58, -55]",[1],-8003853203
"[1, 35, -61, -25, 10]",[1],29138105760
"[1, -54, 44, 9, -37]",[1],-215050972387
"[1, 41, -21, 56, 13]",[1],-82500795135
"[1, 45, -20, -11, 52]",[2],-291389129359
"[1, 54, 37, -57, -34]",[2],87235580297
"[1, 13, 59, 31, 57]",[1],1681361125
"[1, -8, -50, -44, -21]",[1],-595985152
"[1, -40, 49, -46, -48]",[1],-224963326528
"[1, 24, 60, -47, 54]",[1],-42098711067
"[1, 34, 64, -6, -42]",[1],2664835920
"[1, -42, -55, 5, -35]",[1],-181087887575
"[1, 32, -8, -11, -46]",[1],-64643636011
"[1, -12, -23, 13, 12]",[1],212316617
"[1, -5, -47, 10, 59]",[1],4267394401
"[1, -39, 20, 38, 53]",[1],-192851663547
"[1, -18, -5, 41, 26]","[0, 2]",167942977
"[1, 45, -11, 42, 22]",[1],-99992097000
"[1, -13, -32, -24, 19]",[1],-1070044483
"[1, -54, -50, 43, -38]",[1],-600095737987
"[1, 27, -27, -17, -57]",[1],-69682642227
"[1, -28, 2, -4, -4]",[1],-279918848
"[1, 39, -9, 2, -19]",[1],-22983769039
"[1, 15, -54, 50, 48]",[1],-12841254432
"[1, 5, 17, 32, 25]",[1],172065
"[1, 20, 60, 17, 55]",[1],-8860501467
"[1, -48, -46, -14, 15]",[1],-42529583792
"[1, -7, 54, -61, -27]",[1],-2510627980
"[1, 12, 60, 17, -46]",[1],-2382922363
"[1, -8, 48, 22, 16]",[1],1138136400
"[1, 51, 28, 38, 36]",[1],-170066503456
"[1, 14, 39, 10, 5]",[1],-33350400
"[1, -23, 45, 60, -14]",[1],14636789644
"[1, 16, -32, -6, 7]",[2],374625872
"[1, 37, 22, -59, 33]",[1],-48195557860
"[1, -41, -14, 34, -19]",[1],-28812741875
"[1, 33, -29, -59, -22]",[1],-10308626336
"[1, 61, -19, 23, 11]",[1],-76172431939
"[1, 22, -37, -40, 55]",[2],5289459120
"[1, -26, 3, -5, 7]",[1],-568514079
"[1, 3, 40, 3, 8]",[1],288879281
"[1, -36, 35, -7, 3]",[1],-390101903
"[1, -36, 13, 28, -5]",[2],4529368112
"[1, -60, 19, -1, -41]",[1],-570765469039
"[1, 24, 14, 31, 46]",[1],-14117617883
"[1, -45, -8, -32, 61]",[1],-460346578723
"[1, -41, 61, 61, 62]",[1],-485800418048
"[1, 50, 40, 2, -14]",[1],-24239665456
"[1, -29, -24, 21, 42]",[1],-24975943839
"[1, 24, 35, -38, 50]",[1],-27842904000
"[1, 54, 56, -6, 10]",[1],-47836578096
"[1, 41, -8, -59, -4]",[1],54392985497
"[1, -63, -52, -15, -40]",[1],-675061038535
"[1, 17, -60, -11, 47]",[1],15568476588
"[1, -4, -56, 44, 25]",[1],6405136640
"[1, 1, -17, 41, -2]",[1],-56872336
"[1, 18, -7, 1, 35]",[1],-3884494575
"[1, 40, 56, 60, -36]",[1],-188063251200
"[1, 28, 29, -20, 53]",[2],-50191726256
"[1, -13, -31, 1, 32]",[1],-488576524
"[1, -1, -27, 8, -22]",[1],-237480980
"[1, 23, 31, 51, 18]",[1],-1917104976
"[1, 57, 9, 28, -11]",[1],-58753540463
"[1, 8, 45, 57, 36]",[1],156054465
"[1, -50, -13, 39, -22]",[1],-78430378343
"[1, -56, -32, -29, -17]",[1],-50978407819
"[1, 55, -18, -63, 60]",[1],-532400366295
"[1, 56, 52, 27, 6]",[1],-1037947563
"[1, 27, -39, 3, -6]",[1],-1613641068
"[1, -25, -54, 48, 50]",[1],51868428692
"[1, -54, -51, -9, -48]",[1],-591213174831
"[1, -22, 30, 55, 8]",[1],3477047229
"[1, -2, -10, -12, -25]",[1],-13251248
"[1, 39, 40, -4, 25]",[1],-46104288043
"[1, -36, -31, -3, 56]",[1],-156127348039
"[1, -45, -11, -49, -58]",[1],-374464892588
"[1, 35, -10, -22, 25]",[1],-19970265387
"[1, -9, 61, -16, -53]",[1],-6444190303
"[1, 26, 44, -34, 21]",[1],-11133808832
"[1, 38, 5, 53, 24]",[1],-58698380303
"[1, -26, 47, 30, -54]",[1],6643863504
"[1, 14, -53, 10, 21]",[1],2678266624
"[1, -59, -5, 19, 12]",[1],-37574267392
"[1, 15, -45, -48, -27]",[1],-7760565855
"[1, -2, -44, 28, -41]",[1],-2840451376
"[1, -21, 29, -22, -29]",[1],-4475252111
"[1, 37, 18, 38, -30]",[1],-69009761228
"[1, -25, 62, 61, -20]",[1],29500658361
"[1, -36, -51, -19, 54]",[1],-170354030391
"[1, 31, -5, -26, 38]",[1],-32062478504
"[1, 24, -39, 36, 33]",[1],-25284338352
"[1, 19, 61, -9, 49]",[1],-7835283331
"[1, -42, 8, 27, 5]",[2],2272836077
"[1, 40, -6, -47, 35]",[1],-48093504251
"[1, -16, 63, -50, -50]",[1],133937600
"[1, -35, -16, -12, -21]",[1],-16553791635
"[1, -4, 40, -14, -57]",[1],-2302484528
"[1, -51, -9, -6, 40]",[1],-302806610636
"[1, 21, 13, 6, -9]",[2],-437639751
"[1, 60, 22, 32, -7]",[1],-59889588992
"[1, -60, 13, 42, 32]",[1],-355942157056
"[1, -44, -34, -46, -20]",[2],-29437754544
"[1, -28, -50, 52, 35]",[2],57303836672
"[1, 28, 33, 25, -62]",[1],-61886395575
"[1, 22, -29, 21, 11]",[1],-2333165271
"[1, -33, 39, -33, 62]",[1],-74273240848
"[1, -58, 39, 30, 30]",[1],-373662005040
"[1, 48, -45, -49, 18]",[1],118616068953
"[1, 30, -31, -61, 11]",[1],41092446417
"[1, -46, -20, 5, 10]",[1],-10101832075
"[1, 44, 52, 38, -59]",[1],-413657489968
"[1, -32, -61, -7, -10]",[1],-11928513319
"[1, 13, -17, -30, 50]",[1],-914622600
"[1, 64, -42, 62, -15]",[1],-165121581488
"[1, 52, 37, 33, -47]",[1],-532104694711
"[1, 11, 13, 6, 25]",[1],-112863871
"[1, 49, 2, 40, 12]",[1],-50673382448
"[1, -58, -22, -6, -1]",[2],-98883008
"[1, -7, 1, -15, 42]",[1],-122179788
"[1, 27, -2, 63, -47]",[1],-50260779252
"[1, 33, 29, -43, 62]",[1],-143676662124
"[1, 51, 12, -9, 34]",[1],-214686882959
"[1, 1, -28, -14, 15]","[2, 0]",145936957
"[1, -58, 36, -28, -17]",[1],-143358077232
"[1, 10, 63, 50, -10]",[1],-1467894960
"[1, -5, -6, -28, -35]",[1],-81039091
"[1, 26, 60, -17, -24]",[1],10394731669
"[1, 20, -36, -3, -1]",[2],-122219275
"[1, 17, -62, -38, 17]",[1],18901536245
"[1, -7, 45, 60, 1]",[2],-2111814311
"[1, 61, -58, 12, 10]",[1],-39912214508
"[1, -10, -31, -40, -21]",[2],-20121200
"[1, -20, -47, 8, -53]",[1],-37656689296
"[1, -17, 18, 15, 47]",[1],-4261824688
"[1, 9, 3, -26, -58]",[1],-297962968
"[1, -52, -14, 33, 4]",[1],22825704629
"[1, -63, 48, -61, -12]",[1],-368944809471
"[1, -26, -46, 7, -38]",[1],-42262344051
"[1, -19, -15, -11, 59]",[1],-16301882043
"[1, -18, -6, -29, 42]",[1],-7201342179
"[1, -42, -15, -61, 34]",[1],-214636562807
"[1, -26, 31, -6, -11]",[1],-931602688
"[1, -16, 42, -10, -60]",[1],-729563440
"[1, 41, -60, 20, 62]",[1],-355724218220
"[1, -9, 7, -51, 15]",[1],-391598787
"[1, 31, 54, -47, 1]",[2],12407252436
"[1, 22, 31, 37, 21]","[0, 1]",-623457703
"[1, 33, -55, -22, 16]",[1],22481933332
"[1, 48, 60, -5, 8]",[1],-26182794091
"[1, 16, -13, 50, 37]",[1],-8248463568
"[1, -49, -8, -30, 19]",[1],-80040447691
"[1, -51, 63, 56, 41]",[1],-560669015335
"[1, -16, -62, -49, -43]",[1],-7819872923
"[1, -1, 64, 6, 50]",[1],12193128660
"[1, 47, 24, 61, -40]",[1],-383123589687
"[1, 62, 13, -44, 63]",[1],-1628699656304
"[1, -16, -63, -54, 20]",[1],-2651337472
"[1, 19, 10, 15, 8]",[1],-152977911
"[1, -15, -33, 47, -9]",[1],1114552197
"[1, -55, -61, 54, 12]",[1],273811428132
"[1, -64, 13, 49, -37]",[1],-372794512399
"[1, -49, 46, 1, 4]",[1],-6044180263
"[1, -43, -59, -12, 61]",[1],-369743114287
"[1, 0, -44, -58, 36]",[1],1923063632
"[1, -62, 52, 54, 23]",[1],-334730883840
"[1, 47, -13, 26, 52]",[1],-408544763484
"[1, -22, -46, -5, -11]",[1],-3329732619
"[1, -5, -57, 29, -16]",[1],-2896425216
"[1, -30, -56, -61, 47]",[1],-149466197603
"[1, 64, 24, -2, -45]",[1],-868850496688
"[1, 0, 28, 5, -18]",[1],-215054443
"[1, 3, -52, -59, -34]",[1],-2746566111
"[1, -20, -40, -27, -55]",[1],-16490224907
"[1, 55, -50, 41, 37]",[1],-590623936444
"[1, -52, -6, 46, 51]",[2],-428701460144
"[1, 6, -3, -15, -58]",[1],-168734623
"[1, 20, -28, 51, -33]",[1],-3547639371
"[1, 40, 51, 33, 46]",[1],-84203400983
"[1, -53, 57, -10, 40]",[1],-325416472780
"[1, 57, -2, 30, 34]",[1],-358412724396
"[1, 47, -17, 13, -42]",[1],-226901531852
"[1, 5, -53, 23, 57]",[1],4593938501
"[1, -6, 48, 33, -41]",[1],-5040864275
"[1, 60, 46, -9, -61]",[1],-1039005643435
"[1, 5, -2, -7, -21]",[1],-10543456
"[1, -47, -30, -46, -6]",[1],-28562841932
"[1, 55, 28, 11, -2]",[1],-2767178887
"[1, -15, -13, 51, 51]",[1],182808429
"[1, -61, -17, 3, -50]",[1],-971710455568
"[1, -29, 13, -48, 26]",[1],-15647730228
"[1, 46, -56, -17, -13]",[1],-64622978771
"[1, 56, 17, -56, 6]",[1],95316367200
"[1, -18, -29, -18, -25]",[1],-1909696960
"[1, -1, -33, -50, -51]",[1],-460051511
"[1, -39, -18, -35, -21]",[1],-25153946496
"[1, 61, -22, 58, -17]",[1],-197970223131
"[1, -20, -2, 63, -45]",[1],-1108192779
"[1, 33, -46, 33, -35]",[1],-27931853124
"[1, -38, -53, -41, 11]",[1],-35021335511
"[1, 0, 56, -38, -18]",[2],-4244140208
"[1, 28, 7, 14, -54]",[1],-48504725888
"[1, -38, 23, -23, 41]",[1],-71993413775
"[1, -29, -63, 50, -60]",[1],-244184526140
"[1, -32, -57, -29, 29]",[1],-40690980743
"[1, 64, -56, 38, 42]",[1],-1222293516464
"[1, 63, -6, -13, 12]",[1],-55250564319
"[1, -22, -62, 34, -50]",[1],-87572454448
"[1, -30, 39, -42, -16]",[1],-16412237680
"[1, 29, 29, 8, -54]",[1],-46766606996
"[1, 38, 61, 18, -48]",[1],-91496615184
"[1, -58, -26, -3, -25]",[1],-197923591659
"[1, -54, 1, -46, -50]",[1],-640131592144
"[1, 16, 33, -43, 57]",[1],-4292391119
"[1, 27, 43, 5, -57]",[1],-25944934675
"[1, 11, 23, 52, 11]",[1],-174375103
"[1, -41, 21, -1, -46]",[1],-149255805708
"[1, 45, 58, 57, 60]",[1],-181211645199
"[1, -7, 20, 62, 46]",[1],323691540
"[1, 13, 3, -26, -36]",[1],-586325308
"[1, 33, -55, 24, 40]",[1],-73353517344
"[1, 47, -58, -46, 62]",[1],-54431671724
"[1, -20, -12, 64, 53]",[1],1843414528
"[1, 41, -59, 45, -55]",[1],-167278427235
"[1, 54, -43, 32, 2]",[1],-23578804800
"[1, 36, 20, 17, -52]",[1],-125472283323
"[1, 3, 53, 62, 2]",[1],-1716237288
"[1, -58, 58, 52, -60]",[1],-133407049472
"[1, 0, -46, 24, -2]",[1],78571008
"[1, 6, 25, 53, 20]",[1],-13450895
"[1, -12, -32, 30, -4]",[1],221159504
"[1, 20, -28, -49, 37]",[1],8446252389
"[1, -17, -30, 8, 62]",[1],-9073223532
"[1, -26, -60, 55, 29]",[2],74715211597
"[1, -23, 52, 25, 14]",[1],-4528379351
"[1, 31, -41, -13, -46]",[1],-94270232656
"[1, -61, -34, 50, 61]",[1],-854291237043
"[1, -29, -49, -37, 4]",[1],-5410098252
"[1, 47, 10, -7, 44]",[1],-254690274575
"[1, -54, 15, -50, 59]",[1],-736559601088
"[1, -48, 56, -34, 61]",[1],-358076398256
"[1, 11, -33, 18, -44]",[1],-2363443196
"[1, -10, -16, -20, 54]",[1],-2118801600
"[1, -11, 53, 45, 5]",[1],-481476035
"[1, 18, -17, 31, -1]",[2],-714150023
"[1, -5, -35, 6, -33]",[1],-1361507679
"[1, -57, -55, 36, 32]",[2],32400655568
"[1, -49, -1, -34, 63]",[1],-644519480495
"[1, 62, 58, 60, -59]",[1],-2081896807216
"[1, 60, -40, 26, -15]",[1],-45915375152
"[1, 21, 22, -55, -1]",[2],5216125984
"[1, 63, 29, -10, 39]",[1],-684377999759
"[1, -53, -62, -38, 5]",[1],-45264339827
"[1, -53, 29, 47, 59]",[1],-858365164411
"[1, -63, -58, -23, 44]",[1],-1032294254967
"[1, 62, -63, 6, -21]",[1],-240688670400
"[1, -64, 35, -14, -37]",[1],-651210516208
"[1, 29, 12, -44, -2]",[1],8284822484
"[1, -27, -59, 57, -29]",[1],-55648514187
"[1, 63, 14, 39, 46]",[1],-833607416151
"[1, 37, -51, -3, -43]",[1],-155581889683
"[1, -5, 39, 41, -61]",[1],-4553842059
"[1, 50, 37, -56, 17]",[1],-35678983216
"[1, -49, 55, 9, 11]",[1],-42055646643
"[1, 6, -48, -43, 39]",[2],6157250397
"[1, 27, 8, 12, -33]",[1],-15925984395
"[1, 40, 47, 39, 4]",[1],-4457635751
"[1, -29, 63, 8, 16]",[1],-14653676416
"[1, -26, 47, 22, 37]",[1],-25635214080
"[1, -61, -44, -5, -34]",[1],-472661344423
"[1, 19, -4, 5, -39]",[1],-5617721208
"[1, 21, 45, 28, 38]",[1],-3160329412
"[1, -22, -30, -11, 7]",[1],-541536043
"[1, 16, -55, 63, 3]",[1],-3467743167
"[1, -53, 46, 8, 27]",[1],-193540092371
"[1, 30, 56, -56, 11]",[1],1000769232
"[1, -27, -53, 64, -6]",[1],24439694300
"[1, 46, 34, 11, -64]",[1],-472971157747
"[1, 21, -40, 31, 2]",[1],-975848271
"[1, -49, -25, 7, 23]",[1],-74176963843
"[1, 32, 31, 6, 33]",[1],-26419505616
"[1, 64, 13, 9, -29]",[1],-390027846511
"[1, -1, -12, -13, 6]",[1],-1464871
"[1, -27, -19, 23, 58]",[1],-42384337712
"[1, 20, 59, -49, -15]",[1],6167091217
"[1, 9, -14, -30, -35]",[1],-567868995
"[1, -63, 2, -63, -11]",[1],-306504255492
"[1, -46, -11, -4, -25]",[1],-76018999280
"[1, 52, -25, -17, -57]",[1],-742891636703
"[1, 13, -47, -41, -24]",[1],-5931220108
"[1, 41, -2, 60, 50]",[1],-262638871500
"[1, -38, -58, 27, -18]",[1],-69161190723
"[1, -26, 34, 32, 56]",[1],-45511634944
"[1, -41, -42, 30, 17]",[1],24803012741
"[1, 4, 40, -57, 21]",[1],167724837
"[1, -30, -34, -33, 16]",[1],-17844005763
"[1, -47, -46, 62, -17]",[1],-28440090747
"[1, 0, -12, -30, -13]",[1],-3422128
"[1, -43, 47, -14, 26]",[1],-50499140968
"[1, 17, 33, -41, -36]",[1],2458942132
"[1, -57, -28, -34, 54]",[1],-1061329313036
"[1, -52, 44, -10, -32]",[1],-190466978736
"[1, -54, 58, 9, 45]",[1],-570086402571
"[1, -45, -45, 2, 30]",[1],-82669221432
"[1, -25, 45, -46, -3]",[1],-3107740639
"[1, -10, -11, -22, -19]",[1],-110070848
"[1, -30, 12, -64, 60]",[1],-81222753024
"[1, -11, 55, -52, 48]",[1],696562192
"[1, -59, 15, -50, -62]",[1],-1492869545496
"[1, 22, 33, -8, -39]",[1],-2914063600
"[1, -48, 55, 28, 58]",[1],-647208402208
"[1, 19, 0, 52, 18]",[1],-5360574892
"[1, -34, 48, 53, 41]",[1],-99719946131
"[1, -17, -24, 24, -22]",[1],-3020230156
"[1, -4, 22, 14, -47]",[2],-312155056
"[1, 2, -2, 41, -10]",[1],-79801283
"[1, -20, -37, 32, 23]",[2],6692941232
"[1, -14, -10, 0, 64]",[1],-5329461248
"[1, 33, -46, -53, -6]",[1],17421212617
"[1, 49, 58, -23, 25]",[1],-181364144788
"[1, -63, 39, -55, -57]",[1],-1925626015971
"[1, 42, 49, 44, 63]",[1],-189665263408
"[1, 60, 19, -27, 56]",[1],-1163328932383
"[1, 1, 38, -31, 47]",[1],1360632752
"[1, 20, 40, -47, -59]",[2],7449506309
"[1, 44, -61, -25, 57]",[1],-109682250623
"[1, -24, -18, 19, -1]",[2],384626453
"[1, -8, 1, -40, 21]",[1],-261232688
"[1, 28, 3, -13, -39]",[1],-23825387183
"[1, 52, -51, 0, -51]",[1],-644716695024
"[1, -21, -47, -18, 58]",[1],-25802658216
"[1, 19, -33, -4, -46]",[1],-15662429892
"[1, 41, -6, 56, 64]",[1],-398682148608
"[1, 38, 5, -37, 44]",[1],-103926503303
"[1, 54, 39, 46, -8]",[1],-95364609584
"[1, 44, -32, 3, -22]",[1],-55839475275
"[1, -30, -10, -9, 34]",[1],-28371387123
"[1, 52, 51, 44, 60]",[1],-441701597696
"[1, 48, -48, -10, -61]",[1],-723242366896
"[1, 43, -27, -53, 26]",[1],46844281012
"[1, -4, -41, 57, -43]",[1],-1962291999
"[1, -31, 17, -36, -62]",[1],-110054804372
"[1, -32, -5, -59, 50]",[1],-111308845655
"[1, 57, -47, 28, 58]",[1],-1235271911572
"[1, 33, -24, 19, 40]",[1],-68866328183
"[1, -31, 6, -24, -63]",[2],-102412511163
"[1, -36, -59, -41, 23]",[1],-64666609847
"[1, -10, -53, -15, 47]",[1],3425127657
"[1, 39, -9, -57, 30]",[1],3612724848
"[1, 27, -54, -62, 6]",[1],47241095508
"[1, -16, 54, -46, 41]",[1],-452895152
"[1, 48, 51, -42, 10]",[1],-23276269760
"[1, -25, -51, -30, -52]",[1],-34506840892
"[1, -27, 1, 9, -48]",[1],-32513497824
"[1, 24, -45, 10, -20]",[1],-7596528800
"[1, -17, 6, 46, 38]",[1],-1958690156
"[1, 2, -13, -24, 63]",[1],-7379280
"[1, -20, 3, -26, 62]",[1],-16234375424
"[1, 25, -23, 1, 55]",[1],-36837634339
"[1, -55, -48, -57, -43]",[1],-285933725464
"[1, 8, -2, 44, 13]",[1],-361272064
"[1, -37, -35, 52, -44]",[1],-165486393040
"[1, 5, -55, 42, 33]",[1],3191399985
"[1, 31, 40, 14, -1]",[2],-74955763
"[1, -33, -12, 9, -41]",[1],-60117766268
"[1, 50, -29, 64, 20]",[1],-285610973056
"[1, -6, 44, -32, 45]",[1],996275152
"[1, 29, -44, 0, -15]",[1],-10750210155
"[1, -3, -54, -18, -40]",[1],-5597983840
"[1, 43, -46, -26, -3]",[1],128299981
"[1, -3, -20, -5, -39]",[1],-227063416
"[1, 62, 50, -12, -6]",[1],14986075200
"[1, 64, -29, -54, 60]",[1],-1032859213344
"[1, 45, 48, -18, 46]",[1],-297365190476
"[1, -11, -45, 43, 55]",[1],10197634941
"[1, -39, 6, -32, 11]",[1],-12930134179
"[1, -49, 24, -20, -9]",[1],-22580990123
"[1, -45, 38, 62, -48]",[1],51738086944
"[1, -22, -5, -23, -45]",[1],-13171026911
"[1, 27, 57, 25, 43]",[1],-17936390507
"[1, 49, -17, -63, -27]",[1],-56194246611
"[1, -44, 49, 35, -46]",[1],-21978471655
"[1, -57, 22, 26, 15]",[1],-78041404843
"[1, -56, -21, 16, -50]",[1],-744325282080
"[1, -62, -27, 51, -15]",[1],-50238347175
"[1, -36, 33, 6, -5]",[2],673512304
"[1, -61, -12, -39, -61]",[1],-1351725981052
"[1, 52, 35, 11, 56]",[1],-550740177343
"[1, 62, 37, 16, -4]",[1],-15213979648
"[1, -12, -52, -41, 10]",[2],177506917
"[1, 27, 13, 30, -41]",[1],-28895894271
"[1, -22, -60, -63, -61]",[1],-15349576675
"[1, -38, 33, -6, -62]",[1],-189982899536
"[1, 32, -38, -57, 45]",[1],42128976069
"[1, -37, 5, 11, 22]",[1],-24826640652
"[1, -63, 0, 21, 2]",[1],7536184457
"[1, 26, 6, 18, -24]",[1],-7966623024
"[1, -55, 47, 14, -32]",[1],-132776394348
"[1, -31, -41, -31, 8]",[1],-8518462700
"[1, 8, -32, 50, -51]",[2],-362363056
"[1, 52, 11, -53, -24]",[1],8040127777
"[1, -22, -53, -64, 24]",[1],-29527350016
"[1, -6, -33, -51, -14]",[1],-66467543
"[1, -37, -30, -46, -4]",[1],-14876907728
"[1, -14, -8, 7, 42]",[1],-2033096107
"[1, 9, 13, -12, 20]",[1],-19813648
"[1, 32, -39, -14, 16]",[1],2493109184
"[1, 27, 10, 23, 11]",[1],-1700413280
"[1, 31, -18, -61, 5]",[1],32675743548
"[1, 31, 54, 20, 5]",[1],-466117875
"[1, 19, 7, 36, 27]",[1],-2872883295
"[1, 20, -51, 11, 59]",[1],-15022514039
"[1, 64, -14, -2, -30]",[1],-420501539632
"[1, -55, -61, -6, -49]",[1],-744914047103
"[1, 60, -63, 5, -46]",[1],-926964832999
"[1, 6, -16, 31, 22]",[1],-308514251
"[1, -11, -46, 44, -23]",[1],-3756400011
"[1, 64, 36, -8, -50]",[1],-976503085056
"[1, 61, 51, -10, 28]",[1],-377144420476
"[1, 41, -38, 12, 33]",[1],-100883274219
"[1, -30, -62, 56, 56]",[1],126346028032
"[1, -23, 8, -16, 62]",[1],-25597044460
"[1, 52, 23, -19, 2]",[1],1060026113
"[1, -2, -25, -1, -32]",[1],-310394583
"[1, 61, 42, 10, -15]",[1],-87993195835
"[1, 63, 54, -11, 17]",[1],-194415282364
"[1, 6, 34, -59, 61]",[1],2453821493
"[1, -50, -20, 62, 55]",[1],-243871996672
"[1, 41, 5, -17, 36]",[1],-99656495916
"[1, 30, -32, -22, 6]",[1],4057085264
"[1, 22, 36, 34, 40]",[1],-3375506736
"[1, 28, 46, 8, -46]",[1],-18973021696
"[1, -17, -36, 40, -48]",[1],-18809842432
"[1, 54, 22, 21, 11]",[1],-19205164075
"[1, 23, -45, -42, -14]",[1],-6098765288
"[1, -44, 17, -9, -9]",[1],-9709470423
"[1, -43, 14, -61, -48]",[1],-328252286495
"[1, 22, -21, 11, 3]",[1],-206326175
"[1, 0, -29, -34, 34]",[1],182941760
"[1, -49, 44, 5, -39]",[1],-167498350568
"[1, -14, 23, -33, 38]",[1],-352815935
"[1, 57, -50, -64, -47]",[1],-1049509079323
"[1, -32, 51, 31, 27]",[1],-41522380231
"[1, 26, -8, 47, -21]",[1],-10773062803
"[1, -54, -56, 12, 30]",[1],-97350606528
"[1, 46, 44, -2, -6]",[1],945976912
"[1, 12, 19, 57, -4]",[1],-803381455
"[1, -31, -59, 36, 13]",[1],38208227873
"[1, -46, 62, -3, 33]",[1],-160991073771
"[1, -44, 45, -35, -13]",[1],-43591003655
"[1, 62, -25, -23, -19]",[1],-188354972023
"[1, 12, 54, 1, 11]",[1],509043029
"[1, 18, -35, 29, -17]",[1],-325109743
"[1, -27, -34, -47, 43]",[1],-66071136512
"[1, 26, 21, 47, -2]",[1],-6366052575
"[1, -14, -12, -44, -8]",[1],-1025803008
"[1, 23, 3, 55, -8]",[1],-8823179308
"[1, -41, 64, -35, -12]",[1],-21317276479
"[1, 3, 59, 25, 58]",[1],8248455604
"[1, 28, -17, 51, 28]",[1],-37649445631
"[1, -55, 36, -9, 32]",[1],-225185803375
"[1, 33, -53, -48, 24]",[1],70245414816
"[1, -51, -33, 50, 47]",[1],-140934364303
"[1, 8, -41, 39, 3]",[1],31711545
"[1, -51, 27, 44, 27]",[1],-157998319983
"[1, 4, -40, 29, 40]",[1],593670069
"[1, 47, 64, -62, -11]",[1],196711927157
"[1, 10, -7, -52, -27]",[1],232717392
"[1, 41, 54, 27, -8]",[1],-10634739359
"[1, 42, -39, -14, -34]",[1],-149784187216
"[1, 15, -56, -55, -12]",[1],108260273
"[1, -25, 4, -20, -18]",[1],-4187651372
"[1, 51, -17, 14, -4]",[1],-2232411260
"[1, -41, 28, 31, 58]",[1],-290730158959
"[1, -34, -59, 11, 28]",[1],12307851113
"[1, -58, 18, -41, 43]",[1],-496282982971
"[1, -39, -37, 50, 28]",[1],53032564228
"[1, 62, -42, 46, -31]",[1],-254534393088
"[1, 15, -15, -21, 30]",[1],-633429612
"[1, -20, 37, 46, 29]",[1],-4892586416
"[1, 59, -27, 43, -63]",[1],-1152666081419
"[1, -17, 18, -54, -20]",[1],-4135326800
"[1, 61, -44, -29, -47]",[1],-1167241814872
"[1, 57, -17, -47, -58]",[1],-1062316187408
"[1, 40, 35, 29, -32]",[1],-92706311655
"[1, 9, 8, 28, 43]",[1],-199917635
"[1, 48, -64, 28, 8]",[1],-24033245952
"[1, 62, -36, -48, -19]",[1],-189050367280
"[1, 64, 27, -3, -10]",[1],-36806445175
"[1, 53, 53, 29, 11]",[1],-6027142403
"[1, -37, -4, -53, -14]",[1],-37777246767
"[1, -35, 33, -54, 31]",[1],-21884544383
"[1, 49, 24, -51, -53]",[1],-210381014516
"[1, -2, -19, 58, 54]",[1],-324725456
"[1, 58, 32, 9, 41]",[1],-465936829283
"[1, -56, -50, 6, -46]",[1],-733143851568
"[1, 64, -60, 47, -57]",[1],-1073352865307
"[1, 35, 49, 55, 33]",[1],-11184374267
"[1, -16, 51, -40, 24]",[1],-182118784
"[1, -45, 30, -26, -25]",[1],-93382686427
"[1, 48, 18, 0, 8]",[1],-9209804800
